token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
2qUomPZHVRrJvZqyKrCtgxLYRVUoBhpiPHoZxvawywES,7.87878523149057e-08,7.87878523149057e-08,209,495937292000,495937292000,209,5.128230737211459e-08,400001000000,,,102
GyPm31G8UXdMjgbQKiWjigjcEAsKikcTkJYJHitpump,0.0004728021909992324,3.0185193084280023e-05,59,88008570483,22385712380,59,3.0185193084280023e-05,22385712380,3.0185193084280023e-05,22385712380,590
A3ocsvMg57QjXFWefSuewtQsJdWti69KFSnEL61upump,0.003652250930723549,3.8959894457004805e-05,3,244546301616,25466797696,3,2.863492938168324e-05,21766993724,2.863492938168324e-05,21766993724,223
4Q2mDctsfTPrjMsHk9xgtC7bWMhfekzM5sjzj3fZ4kyQ,0.0004857271809131398,1.150825577933072e-05,387,6317000000,245557,5,1.7664033000820746e-07,141017,1.4058216826799356e-06,141017,2652
8ok2qzJ4vNrcp22P5mmD7wGCGPMMvfZpzRPU3zWQpump,0.013162897080296318,1.741020579164246e-05,46,464644661476,35008657,46,1.6473540384451223e-05,35008593,1.6473540384451223e-05,35008593,1281
8NydMwrZmnv5NZ3KrbaBpbkHQkhHmeEyrqX5iiJ4pump,0.0005135001076224264,1.851473110902897e-05,34,91634439764,17425168528,34,1.7169237819058142e-05,16779283624,1.7169237819058142e-05,16779283624,938
sWFjW9HmDwdDgzjRAXeN1wmbusLdG3Pu1U1Pdh4pump,5.250586351877631e-06,3.3263382193761225e-06,160,790913540047,27182909,80,1.3414781758273842e-06,26866584,1.3414781758273842e-06,26866584,1322
AHG4QPFYFWYeDyQswjN24VSLdD2PPbBqv6PuzRmTpump,421.8206089716581,1.1497583260358667e-10,1827,536078424991,35,242,4.730856652843535e-13,1,9.998783131804841e-13,1,801
13n9gx9x2YEk6iu78TizfUDFLheUxaw3GuUfiomEpump,6.74132393076211e-06,6.1988153363272e-06,695,717073873457,51305639,67,1.933301111648139e-06,48938022,3.0354385810858886e-06,48938022,905
7Vh3g6ubS6uMYnhV18T3PJYhER7af4nrYJQdnbZEpump,0.0018964991576525506,4.311490120957588e-05,128,177432829868,27387965820,128,3.35844086516495e-05,24165300752,3.35844086516495e-05,24165300752,376
GAGq7UFj7SE3VqqMiy6LNp6wvc5GZu27P82sYZSKpump,0.00043864264832723325,0.0003551173077142291,27,84685512493,76214324462,27,0.0003551173077142291,76214324462,0.0003551173077142291,76214324462,880
7JBBnw9huss9NVN34ZpWF5oaNRqshNzFgKt9VXMkpump,0.012842237179540424,3.28887269328779e-05,223,459735178247,22051220,223,1.2632610843583286e-05,22051107,1.2632610843583286e-05,22051107,2687
Bk6MhwPrzqp5CvE6dKZjfntiPGsMFvZCkRw92Fzopump,0.0007745911237331766,2.493076562694628e-05,200,113011762839,20609379358,200,2.4858328081663096e-05,20579379358,2.4858328081663096e-05,20579379358,326
HZP7EPUH7uxy1PbJBdrzCdg6YMEg8AUFZQdh8Kg7pump,0.00042710712864411297,0.00019914395783979878,15,83573333277,57487606718,15,8.674590298336576e-05,37814629190,8.674590298336576e-05,37814629190,158
9thvDfmJRwveDB7NZkB1LrsAEYUSQCbRpK2jmwxegKb,0.01014700275889025,0.010142965956982991,36,300683070000,300623803838,36,0.01010437317550495,300050000000,0.010130224223705896,300434681585,2068
BcwpedsECdRH7DLwyAn7eMr4cCVLM4uyeReTGu7Ppump,0.0009365800784620893,1.941858324077121e-05,112,123891850005,17912344708,112,1.9042655707627154e-05,17716468120,1.9042655707627154e-05,17716468120,306
EpaKiFowR4wH6JivCEaf6Sm3g1pkmLjq2VvuE47Gpump,0.01280590738447356,5.5566174160310966e-05,129,458339043504,50287866,129,2.588781053415204e-05,50286503,2.588781053415204e-05,50286503,1572
A5ut5THsGSJqZ3UrLnbNwdmn2ECfjkY1E7vpiRYnpump,0.0006801214186045434,2.014062643505013e-05,5,105475359121,18391791088,5,2.014062643505013e-05,18391791088,2.014062643505013e-05,18391791088,578
2E8vdb4ufSEXP9BiBmbc4fdeMwfqm7X38BAzL7Lqpump,0.00046521410086752975,4.826477484769414e-05,4,87214109292,28366001392,4,3.090489381556235e-05,22661339679,3.090489381556235e-05,22661339679,392
SNwu6paszWDp9Dwdg3zHAbTecogVEDPyAvueRdfpump,0.0005743995909556688,1.9962957790127296e-05,14,96930802096,18273075227,14,1.9962957790127296e-05,18273075227,1.9962957790127296e-05,18273075227,1287
5L7d66q6fyCKZyD9xrMnr4NH6sPNo99795xzH6Dhpump,0.0008134983031785376,4.413736917543742e-05,102,115493087989,27455536459,102,3.4965739637489495e-05,24396930197,3.4965739637489495e-05,24396930197,248
AyKxUW15LEWq6kAjHabtVauoXfmRLBSuWRHch9pg2Zre,3.4607456248149704e-08,6.176115056107777e-10,26,527400000,71434779,26,1.25e-11,10000000,7.898283710188012e-11,25225468,587
