token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
39S6wzaU7ZGzd5DSSxYQYC5nNuCFS45YXBiRizmhpump,0.001513356891507272,2.2508437924587674e-05,153,157666039723,19632582295,153,1.823395931150376e-05,17667821263,1.823395931150376e-05,17667821263,1117
5WQLdVRAN9oWp9rQfr5g8VbcWbLSMb3vFnHpYmCJhnyb,1.0379794854478795e-06,9.264375307679984e-08,65,17722218449,5320966042,65,3.8917504158883786e-08,3417666607,7.463171151786757e-08,4775093112,195
6JUe5HqD8hAQEut2hcKCs1PLPtAhzxYZ1szVkCZhpump,0.0003936730461298851,2.3215821415648665e-05,4,80220359387,19660977443,4,2.3215821415648665e-05,19660977443,2.3215821415648665e-05,19660977443,471
J2UcZmBVhSpXycL8aof73jXxYvCHp26rjj6PbLPFpump,0.001041070305771649,0.0006012521448740561,617,131750462463,101305615339,617,0.00017780932388603132,54010945116,0.00025103321931986924,65014116624,39
7EUHPdMdbQZAFBNjKCoKS69j6GXZL6cas5AYM5mtpump,0.02498936049346051,0.0001348293320503033,1290,659633605958,21684,1290,2.910132190151636e-13,1,2.910132190151636e-13,1,506
9kjtwezjG9ZUvkB6QtU1iswbUVoC6mcADWxYLisuU2Zm,1.7111244230311495,2.194574910890974e-07,636,422929044737,153576366,636,1.9348605150128833e-07,144187754,1.9348605150128833e-07,144187754,718
AfL8WzCg8XUDTuR53f3JRYdRHFfdp7msTmnEqNGQ41qS,0.0018108638568556156,2.095406440206623e-05,291,172874389547,18878153340,291,1.8727756268276192e-05,17763711561,1.8727756268276192e-05,17763711561,388
7DxLJ4ZErsSd2reUaAc7phNCWSXvBQcHVUWuAGzLbT26,0.006068245048683316,3.603456731673768e-05,1625,446673622930,15574,1231,1.1515770592228897e-09,87,6.048631052151555e-08,87,265
8Csjm2ohgbJo5gL3WsWviJ9rEkMFiSysWqtmPQjUhqVi,0.03643969670881389,1.6407543911101828e-05,7,60058311,1260998,7,3.11626204065281e-07,180872,3.11626204065281e-07,180872,3374
tuLGsg5tduL6gN76tfu8eiLEWfxyiJVHhVJQqSLpump,0.0003287529675335206,2.014954198344291e-05,5,73315436055,18186037216,5,1.7306583408930778e-05,16852722517,1.7306583408930778e-05,16852722517,1463
2CLAo6UTBbkKc8hZG3Kh9HerDqBnjQFBMsWV7joSpump,2.626326058013047,1.9667857572898636e-07,1445,525198512604,144862228,1445,1.445434086907147e-07,124080075,1.445434086907147e-07,124080075,1321
3jEhch5sREdqMTX739UnYYZiubJUduqmjD3TATGipump,0.001172428872928406,1.7977686734940633e-05,9,138625858699,17246022925,9,1.7651745611318822e-05,17045316871,1.7651745611318822e-05,17045316871,958
39ECk1D27yzExrJU6bqfCfpTRYbzLpfRoXE7sf7kpump,0.0012228289780322672,1.9584181967193857e-05,72,141639280093,18000404615,72,1.8289541276405293e-05,17352226564,1.8289541276405293e-05,17352226564,617
8h5TtYoavK8Zodg66ZbDetBWfNTFjUVqBh3xLprCpump,1.1661399949996996,2.0229862218490214e-07,339,348414681961,146425959,339,1.3645376587131074e-07,120220355,1.3645376587131074e-07,120220355,1583
GDwyvAFdQLHpXHb3qpoZJ9XeBFCuiCQEMFDsPg3Dpump,0.01035113912940424,0.0004112409745357265,374,416247409679,84305873917,374,0.00013318040746072453,47784644129,0.00013318040746072453,47784644129,200
