token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
CReBrqHe7ZChXGS1nkLNRaPRGxmEFaVsTc1UFifMeMr5,3.262519660104917e-07,4.1742779257594986e-08,76,15891110000,1961559,32,2.825401759202855e-09,1851531,2.825401759202855e-09,1851531,1663
FUTZT4FREAHNHqBZPMZcGN7eJLGFGV5KRhpZCncffbvr,0.00021536620698191938,2.097853954970589e-06,68,13598655796,1354191875,68,1.1471220807891533e-06,998016297,1.1471220807891533e-06,998016297,377
boRv1bamAesxgHceKmvdwShWbnM7Pn38komXrvRpump,4.424502697597783e-06,3.7856262112012097e-07,28,742294858603,848206,23,6.948226816247733e-09,391316,6.948226816247733e-09,391316,1582
7bmEJUnwdvPDcigaC2ESPipc6a9yk2GqWsER19QGUhmj,2.245452744569914e-07,2.0745500722220803e-07,307,990066217515,30047471,297,2.298015025377114e-08,29848399,2.298015025377114e-08,29848399,43
EYkaMNPMkKUxXZ7AbCWHgQdmiiwtRheJfSyrzgkgpump,0.00038669533884700086,1.889833755979734e-05,2,79505359176,17674454130,2,1.889833755979734e-05,17674454130,1.889833755979734e-05,17674454130,799
XwgYvwVmqJvFbda5SvGLf9FJHkVNWn8KL6frSY2pump,5.104263440525374e-06,3.1983986229345764e-06,77,837887510849,19076407,64,3.150742326637274e-06,19056407,3.150742326637274e-06,19056407,923
9WnwzfYZbjfdJsm1s81Vn9rSV7THiKBNnhAyGBMCpump,0.0015045438202312526,0.0009940040721276306,976,158126918018,128692117218,976,0.00041159132358990763,82036477723,0.0009329092543272346,124669113281,98
AcqVbH8HBnqdSdxftMKeuLUv1USuRr9C6Dr59zi2pump,0.0010349067860420597,1.8954984820502988e-05,140,130193120868,17857223578,140,1.8154280560611567e-05,17475351212,1.8154280560611567e-05,17475351212,534
xp2XsumX5TSTxT65LcRFdCG5NVZDfNVXJe63Fbspump,5.612014119323382e-06,5.612014119323382e-06,217,936548775617,936548775617,217,3.6491058482358626e-06,755000000000,,,55
CM4GENzqkHpuET48SCusv2fnVyMH32KWYYdYc5Lppump,0.4480630030325891,3.564364190434332e-07,45,215740787247,196026449,45,2.5312483429120695e-07,164973769,2.5312483429120695e-07,164973769,1210
3v11wbYfET9YUdbQNmC22rUinZDt13VX2VuwBE3wK6dq,4.415885178354446e-07,8.369218480399696e-09,53,31899965301,7336687,53,8.369218480399696e-09,7336687,8.369218480399696e-09,7336687,931
7rts49x7FkHiKCeoYzRTg6HNoeiycqu4j2sk2VbhPvcS,6.154361739002075e-08,4.3093282605627516e-08,39,16589590000,2276920,22,2.5812758712465418e-09,2037205,2.5812758712465418e-09,2037205,1499
