token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
EkTnqLhFe93ynapVFYinZNc5ntZwdDT6HyQMahiHpump,0.029613739089027303,2.5053312953243722e-05,723,699948790157,35548493,723,2.1083675281205483e-05,35516599,2.1083675281205483e-05,35516599,653
CvXk8FJcQ9gLXmZwT1H8kTC5JDUTzaXLmajB8SZ13uag,0.0005901834881714078,4.197628562513325e-05,439,98932503878,26711883800,439,3.971854119851673e-05,25980618464,3.971854119851673e-05,25980618464,64
22sEzHokH2T2BTdGTuRpchvh34stP5GTxrBAjDZvpump,0.0004775589565648477,2.0615452900991922e-05,9,88365359206,18594013841,9,2.0615452900991922e-05,18594013841,2.0615452900991922e-05,18594013841,314
AtoRpSgHiSbBCzikrQr2bYyRoCUzg9vRSWar6D9Jpump,0.00038214256134921616,6.430452335109876e-05,2,79035359580,32823402481,2,6.430452335109876e-05,32823402481,6.430452335109876e-05,32823402481,139
P7uaGCP9bGyRKPg1NdZgYTCntx38PwTBCWGW7gEpump,6.24728898575887e-06,5.8222440463075295e-06,142,787785019496,52404263,132,2.3840739487675204e-06,52404263,5.8222440463075295e-06,52404263,1363
CbhvDGPbMFncMG7FgK24Nv5umgGB4nvHD5mVXC2wpump,0.0005387786550086045,2.618117941308845e-05,11,93865359298,20970394920,11,2.5817215005978526e-05,20821576981,2.5817215005978526e-05,20821576981,586
ffX8ZYG8Wydn9oLYcm1ybC1dFVWtamZrNArttCBpump,4.522744906847602e-06,4.037511023872426e-06,608,726059060277,21894864,127,2.899951667472209e-06,21660417,4.037511023872426e-06,21660417,1285
BF7Zz1XtZTnugiUwE3pqG95X5ytZkAuE8NbvhxjVpump,0.024096753725203226,1.571731636649677e-05,1077,639346330295,7711,1077,2.6963548699872504e-13,1,2.6963548699872504e-13,1,695
CZoZP2iNjaDxUuwdAr3L5M1MAWj21BWi1j7jn49s3ffG,0.000764779167173917,0.0007415213063876516,58,35526380669,34982683273,58,0.0006623991763636302,33060000000,0.0007415213063876516,34982683273,1647
Dh9CQopD2PRB3nPKSo9iDLzgZCEUZgvdH2j8kmkBZ3kr,0.1978784640630705,0.19758480619034802,1905,1545772950052,1544626971321,1905,1.200000000012e-09,120000000,0.19758480619034802,1544626971321,48
2bhGTv7txPKN4pTQqzrk7GEBBfL2kCiHUuM5KNeHpump,0.0015943706834726818,0.0015081307117065714,3967,169705062699,165077581137,3967,7.6959370170583e-05,36393383248,0.0014710640022731769,163023623753,18
F698bRUSvZ7o1iczAC5gy4YjbTk1M1VkJaVXMU1kpump,1212.705096190343,0.0007421104959654759,2011,432426921743,52620,138,3.4281644595071964e-13,1,1.5934815286296827e-11,1,1327
JAeBjXXp78ARP4TQ5JhvrY8mjUuAMqFo8H5ZgetkKYxV,0.0005087396000417663,0.00022253329132594865,483,91730130940,61096898175,483,0.00012085427990754909,44856309494,0.00012085427990754909,44856309494,63
9SZWaDGiEPosSkoW3AmUsxHZXLvZvXjGhMsc1GYDpump,0.0005613280565619329,3.7423958194917593e-05,27,95845953388,25058492862,27,3.7423958194917593e-05,25058492862,3.7423958194917593e-05,25058492862,127
Fr5p3Q5LAsAizqTbqBHMVhDTsLdHLJD8n4s3aKNVpump,0.7019253346633934,2.2027541946367964e-07,73,270071820000,153608851,73,1.6345119176894525e-07,132278004,1.6345119176894525e-07,132278004,1508
6f93BsLM4gyPbmgVaG6dExue7W7SubvoA6ofDecqpump,0.0005949658335360395,6.65935796744308e-05,131,98756069812,33571973656,176,5.187692498322073e-05,29624552473,5.187692498322073e-05,29624552473,67
6wXsPuok2BE6DDe2gWP4o7MbhArKt9ds2LwZQyPpump,6.840286153672148e-06,3.148673165183354e-09,61,881703633283,56599,56,2.1352814765543896e-09,46599,2.1352814765543896e-09,46599,1496
HoRt9y5cP4QsDpeicBSbJfTQmSJ2AUkagQawiyropump,3.654206940998552e-05,3.743245216783534e-10,1243,87748919273,283872484,1243,3.193730300374988e-10,261898104,3.193730300374988e-10,261898104,1270
13oqK5pm6qC2BwgPrejjv97wR3TtYkbVLvujvxT7pump,4.312343658125203e-06,4.312343658125203e-06,103,743059154343,743059154343,103,2.9896611889801837e-06,618560900000,,,301
9dcade42iWSrqEn3cUdiVgEYNN8jmV7d8uLFsnZdUow5,0.020225260380115087,9.19710246598067e-09,1340,1427240212733,974116264,1340,1.0000000000009999e-10,100000000,8.324897158301232e-10,291255505,118
Dvt5ujgYyhFgUCBnomVRoGRjZYWZtMpgFdQTCiZa5x1v,1144.297588677939,6.91555356801199e-11,1883,282973141072,23,1440,2.31320932569903e-12,4,2.994351411259253e-11,4,574
7U8M1UMou9tQthfv8swX2Cte3tf8QKtoyv5eiZLkVGEb,2.2532281656923794,0.030857399334564568,2059,491571712769,60575278677,2059,2.416626389560174e-06,500000000,3.882541313523942e-05,2099839327,139
GC6ccfKWquxypSGF67x1UdrZy2sNrhva3yxpL3D9pump,0.0009786222776072924,0.0009786222776072924,400,126796012831,126796012831,400,0.00038214255882142644,79035359057,,,260
AyW6ALZUarjCiCqp7uLzfWHjtKY2pmd2oy2dCePypump,0.0005530230367943606,3.4933464078519956e-05,35,95122397381,24178756860,35,3.452058669623567e-05,24035125673,3.452058669623567e-05,24035125673,305
CpQy8BKK3SCaV8z4imMsFjYA48jTKmhxZjjSrGWkpump,0.0004926917846819306,9.989872670390262e-05,173,89919639438,41220116052,173,7.966797593598595e-05,36735439299,7.966797593598595e-05,36735439299,57
34rqY1ABhonN9VVfijiaRqFYkGxnA8vjmqwoF9TZa5fP,0.840192109237286,2.173050570828182e-07,465,296124495507,155495430,465,2.066004184591618e-07,151515429,2.066004184591618e-07,151515429,682
4iBGd5GgBFxskCgRgC4rNJPmRexgCzbsMDMxVrT9pump,0.01671330559988383,2.506131365369506e-05,1061,535116641330,11508,1061,1.904510289892685e-13,1,1.904510289892685e-13,1,751
72kce8gLKkLtMkDqyVdoCJwCgXcJtWftY3BaNax9pump,3.69028258983604e-05,5.845033140440935e-10,492,87713724342,353966610,492,2.7458321033752053e-10,242090084,2.7458321033752053e-10,242090084,803
4EXyVRhJ7ZLdqoc5SukGEN3eCG8ULVjviYKnTVcvpump,0.0007470363983605939,3.477633256262891e-05,150,110691771301,24192866054,150,2.8758557425686764e-05,21991036903,2.8758557425686764e-05,21991036903,185
6BA9JkhR49TYFtd6JTuQpq6pRpHHSNVcLTFi7ipipump,0.0006859784965956981,6.135663163723838e-05,235,106267068445,32481014404,235,5.676063229083061e-05,31237790788,5.676063229083061e-05,31237790788,170
83VDsxxreYByQMsMZz3N4vpqBJ5qiWDjhgC4LN5MG2Fg,0.0279449154662905,0.027720664053433233,2220,1679955630005,1673232301662,2220,1.0000000000009999e-10,100000000,0.02754324471981158,1667857397681,50
BpwXtUJjm7rhfAWbbWrXDgVDDBq7UnkhJLocCunApump,0.0006452110505553237,0.00037706108203366804,68,102756867657,78851766828,68,0.0003138806898133651,71913512466,0.0003138806898133651,71913512466,115
2bXLKTHzWJupY8wfwNM8j8guZXMRCXtoaKfgh5eQXwyy,1.1160658887438684,2.6458552518051747e-07,535,342213712001,173924549,535,1.993025246514413e-07,150924563,1.993025246514413e-07,150924563,1038
3nuyvgbAExYvED8RPKdqwhdfHj2Lg82T3CC1JUrbScnc,0.034747941676359036,0.03474226627943063,32,500210420000,500169619661,32,0.032,480000000000,0.03474226627943063,500169619661,1774
BU3zpo3PpzNzVH2oSEWoSuKbyKoWQxtRBQu4TskVpump,0.0007354072294957971,3.476622760541132e-05,126,109781025665,24176674720,126,2.6329753861350692e-05,20969048938,2.6329753861350692e-05,20969048938,320
CWFSDcc3BQyr5zCTwoutxLb3Y8p67Lw7VnigyxGP8T3N,3.376943979368357e-07,5.9295299739683296e-08,655,88155446845,15236269,107,1.3e-09,15007944,5.7787637929831603e-08,15007944,759
3fXQZrZ4dcpjKESh1wLjNVTgjhp23azUZRsZxtGyVxQ1,18093.21411318869,1.681704086557598e-06,2009,270042739201,10120,1175,3.254411332067007e-12,12,3.254411332067007e-12,12,388
8MzfgLGbRntXUx4YGx95fccm5mZydzgxLcqApGwepump,0.0004941236696309192,0.0002504332760838783,69,97126630559,70225814963,146,0.0002234201318262259,66316886651,0.0002234201318262259,66316886651,516
7smQS8CGhzeuGNWLVw8XMNiqLRSoyvUKNn5nYuGKpump,0.0006385793051990388,4.907855204377725e-05,837,103744322774,29050374916,1167,4.8720930407555424e-05,28942909015,4.8720930407555424e-05,28942909015,141
AWrmePcaGJkqi6si5YYWtMsU5BwpEvvacFxBgdCypump,77.46737797495841,5.4039247203756907e-08,4724,725309509849,968,1880,2.172702496378122e-13,1,2.172702496378122e-13,1,862
ogNxa1h6Fgjk1ogQ7QJyEgGgVWRofhwyyE4syz7pump,4.906874219743606e-06,2.359354995578423e-06,63,808178384264,17243915,40,1.2028073201790331e-06,17054353,1.2028073201790331e-06,17054353,994
9ioE5LuZ2WNULrZDVPuN6R9oXaRvK27hsTwPHQ6Wpump,0.4424624137578005,2.7520472190013313e-07,128,214386024038,170599291,128,1.86108673145417e-07,140238917,1.86108673145417e-07,140238917,1943
EhcbiQB9pbzdoCEzpa4h1Vwh5o1Qyk3V7TFsHUCGYarB,2.364156722180751e-07,1.8960873980485578e-07,178,505561913713,18204713,164,2.3092504837980287e-08,18129093,2.3092504837980287e-08,18129093,997
98vuSjwUf37UEzwS1q6Q5i9dVQ6guqqzFb85oFQpump,4.295454564523556e-06,3.786747898454958e-07,49,504064386788,1352249,42,2.5646389874271562e-09,1031650,2.5646389874271562e-09,1031650,1523
vKmrKpzf2Z9igtwVYJVNodppKNothumTKE2ovgdpump,5.652614985434126e-06,5.19260805448557e-06,217,887555083778,31291166,208,3.431609473175447e-06,31291166,5.19260805448557e-06,31291166,143
vpN9FhnMvTybJ3nhAVWx7AEJiJ8JAbwGgJVuXsLpump,5.0430301499546974e-06,5.0430301499546974e-06,204,819504807223,819504807223,204,3.109061865635573e-06,643264900000,,,56
2VhpXWCktKnfQ82JNvH7mQymesKwKt6XsUPEPyiGVc8N,4.952251775118071,3.35489726794091e-07,1678,719130397999,193476377,1678,2.816883636104365e-07,177266377,2.816883636104365e-07,177266377,256
GxNaYnNWNaoskSbEtCeXdv71GjtZCsfmey9AJnYx3Cge,0.0004955055166035927,0.0003245105199735377,3525,292497067402,470716605,3274,0.00015535512996987818,470714489,0.00018298729574814246,470714489,70
