token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
BieefG47jAHCGZBxi2q87RDuHyGZyYC3vAzxpyu8pump,0.0004730658791507268,0.0001615493759512216,90,88039905430,52147454776,90,8.078648569156945e-05,36663562596,8.078648569156945e-05,36663562596,64
DnLVLb9jjUYnEDqTHbZ6JVhRdyoKBCS5kHfyXQBNpump,0.0024372128234903807,3.989582133199338e-05,740,202168207233,26525766774,740,3.989582133199338e-05,26525766774,3.989582133199338e-05,26525766774,245
89ZSC8daDiWY7oL5jzefaVutrxY3g98QJkKVHxJXpump,1.1978226173989872,3.1204088514218185e-07,669,355815157448,189198211,669,2.533664856114644e-07,170448702,2.533664856114644e-07,170448702,1020
9R7xRkW4JcTnwDrx68687U8LPws4nypNotH3gFk47ump,0.049783031355161725,0.049783031355161725,56,39090940447,23506826,43,0.0005960157379403565,11506826,,11506826,1958
AqzL6Y1bRaass2rpG78rq8swjKzsx1Bm5aqSY2rUpump,0.0005257699616345508,8.940183665430616e-05,88,92807915107,38735190905,88,7.65677743312184e-05,35842899722,7.65677743312184e-05,35842899722,73
TuerQ86ZvRN74abvPRJkeuNfe75Ej9UXR31XRkapump,4.524166920739815e-06,2.972468089331557e-06,75,721787747068,18250922,63,1.025909694988718e-06,17777243,1.025909694988718e-06,17777243,1466
5YB3Gp8rj3rxvwqnKjbTpWE6cqzh6TdkaoR2XjfQdD1X,1.2331200291920692,4.0855544182494877e-07,277,358495150861,215067549,277,1.6705918303208443e-07,137172442,1.6705918303208443e-07,137172442,858
eH7do8ESHZCv9WHn3LG6pMqKM1haqbMahhKSHRXpump,4.517023038485813e-06,2.109827099337061e-06,127,720673751082,19743870,102,1.1394930200133869e-07,19523870,1.1394930200133869e-07,19523870,1278
54DWzVLaokT5EzNRb6CKkiuhXYLAEJAfgwP1wkho2eaM,3.3062680879134445e-06,2.7740565312257663e-06,441,148538384413,136596920810,441,7.446808510638298e-09,7000000000,2.3283452567912415e-06,125008905338,95
9AzxRaFBqwuBsGtC4bdyBkUXevNZzqwQHQ88rQ54pump,0.0018479850647651992,2.044499763256681e-05,592,175900366548,18864857693,592,1.940065127853106e-05,18373894898,1.940065127853106e-05,18373894898,598
GziBwHFVXFprHzPe1oyPeatUtapVcg7TV7tutiaUpump,0.0005009425592432515,2.42079876020848e-05,4,90505359175,20074827850,4,2.42079876020848e-05,20074827850,2.42079876020848e-05,20074827850,1329
5QZQvnUSh77jXKCDnNFdRK87q2LDLV2SCrQUtRrRpump,0.3900158487464516,2.3814873480476707e-07,22,201263550000,164942321,22,1.9573836079017547e-07,149478824,1.9573836079017547e-07,149478824,2195
6kcR9HHZX9FvEM2W7ZE6XuuWJDSpJy4GG3kk3ZnyHqEY,5.582229052214773e-05,1.8193474918038264e-10,28,1004527100000,19417,28,1.963686523056795e-12,2007,1.963686523056795e-12,2007,1059
Cneu99S3wnuGwNLhKwcb4UKFEYANDd8FBBT9EaR5wor1,0.000277723308973256,0.00016441220685192874,126,47208285126,36610646174,126,6.610343749999995e-05,23000000000,9.980883757988059e-05,28373722629,67
71AuDgQ9QLTtbeQXkXJpSGDBdruTBrNZcS7hmvWEScEU,2.935801359129459,5.042405703363431e-07,3430,562824724984,237661684,3430,5.042405703363431e-07,237661684,5.042405703363431e-07,237661684,155
G9rRF2KT8JuBivnjvRPG525FY9sEUVKbHCD5iFNypump,0.0005957592186796597,2.2114540660647158e-05,30,98755124656,19205373213,30,2.2114540660647158e-05,19205373213,2.2114540660647158e-05,19205373213,332
Bw3ixkjqYXr9MX5Nb3XSsSjP72bdaEHnsi4jjTAxpump,0.016698333575333367,2.0548152602855977e-05,241,523972095689,43340906,241,1.9807302188902193e-05,43340515,1.9807302188902193e-05,43340515,1391
EsqVPCTQFDLXCbb3XsuRbqa2jFZt72bYsXmZAvsapump,0.0019539990894107367,1.889345695110891e-05,84,178940099612,18233250325,84,1.8672172945518075e-05,18125554023,1.8672172945518075e-05,18125554023,816
HpVkyLxvSN34DiPhAAx9vDjDeTjYm9n47ccPahanxYKr,0.0006034640469458293,2.4769782460930046e-05,50,99378597524,20263449960,50,1.735515633190407e-05,16887558830,1.735515633190407e-05,16887558830,1215
7ukB9K6FEjHgTMYyNmzCPVRD6gkU1nJPwbGbAZ8sSeYx,5.0656072419530175e-08,4.160795801345261e-08,105,81741092981,11853591,102,1.4e-09,11825046,1.0848469921122644e-08,11825046,1175
FokbBkAPgMKjSvdxBuM26rDnXLr1obgJyWJKWe3rpump,0.0005088227308970023,2.8937352847403596e-05,9,91215459066,21840661888,9,2.893137303122542e-05,21835971334,2.893137303122542e-05,21835971334,1246
6KjDebvjy6fcthiUommEBsZeBsXoZkxuaTDh5zD8N7xf,3.814457760764939,1.9584113744563947e-07,2453,637564952555,147168450,2453,1.652157307449678e-07,135158450,1.652157307449678e-07,135158450,382
6yhmW7tfBV3p7aopW8cZdyGuNnF5JjKWZv8iYTM2pump,0.000490623981718862,6.246633350227757e-05,10,89580223270,32184939621,10,4.101502747145254e-05,26028856663,4.101502747145254e-05,26028856663,374
orBbVwhyWBZNMevBEgyTH1GHYDeuWMV7gY2RXgCpump,0.3982433045885348,2.9037304466233413e-07,30,201896277947,176001061,30,1.5717969379529062e-07,129310596,1.5717969379529062e-07,129310596,2324
2pAyAe9MQdc5kPjAmJW1HqEBoG6E8qwdGBERh32xpump,0.0004570683950438706,0.00016682476941017247,7,86464195540,52628934217,7,6.030888501212148e-05,31593424926,6.030888501212148e-05,31593424926,396
5AtbvUEsMYbKotVCy6Kwk6QJAZmuNbJMmeN6HKxpump,4.142036352601046e-06,4.142036352601046e-06,165,800178729520,800178729520,165,3.6104494804317802e-06,747001000000,,,83
8GKAFVV7uuTeMbpimvhaZnawDUEGRu5giU6C2XoWLmAo,0.0021766871266180733,9.809215478162321e-05,4,287335125404,61186884667,4,9.59158084546433e-05,60502321480,9.59158084546433e-05,60502321480,468
EmmN4MKLNGvVgCfx7zUJyTGrQQFY2zVgrXQi94Upump,4.971926477690928e-06,4.971926477690928e-06,297,717492178997,717492178997,297,2.416626389560174e-06,500000000000,,,70
Fv9hocsmrWoLBYQpNY3nv51aNeoUuKsVHiEwoNKNpump,0.019498039177118086,1.7288923128416022e-05,509,570962972087,50584685,509,1.4994336511466207e-05,50581583,1.4994336511466207e-05,50581583,834
9CU3X7pjGyjxWWsJTKrHju3dJiM2uD6wYDF2PDVBWSDD,2.911815708376398e-08,9.230178946310502e-09,144,48471917106,27393472280,144,1.2524981218750001e-09,10010000000,5.19065331885809e-09,20534361743,275
B8xk6vva3UwKhZHsViu3LjKA3raLPDeHAS5dMkTtpump,0.0005562462664153651,0.00018157772073322631,805,96259865136,55504235833,805,0.0001731643383847064,54129106273,0.0001731643383847064,54129106273,29
CDG3KxumfATaqe6dxbhoN4VLi4ETRYNbNAf7oC8ipump,0.0011817280550202461,9.826411186346282e-05,473,139506514962,41118505755,473,6.704351108342961e-05,33944292436,6.704351108342961e-05,33944292436,53
Dtjr8VjXmQvywaPzKMT6WB3hcKGjxb9dmxpgxEdpump,0.0002445428715212306,4.5106617343171164e-07,497,713513817085,2791689,100,8.459861877081477e-08,2633593,2.3217582153550427e-07,2633593,598
EGS3v2nXQpoKm77Rqp5L5L6Z6iLfvhQ2788A7AYmpump,0.0004784923848822538,3.167304713901906e-05,10,88469780790,23121651279,10,3.123979352792897e-05,22909310447,3.123979352792897e-05,22909310447,190
FDefiL8D4YESQBKf2CSFEytRcwF3KtM3T1nu2R54pump,1.6804389686262806,2.762664956690087e-07,878,421471786628,179789234,878,2.606973275908869e-07,174620203,2.606973275908869e-07,174620203,718
FaniTwbJirLTvELc3wG1wY6BRVfKDcH8JBukUd1Npump,0.0010192701617493499,6.86402238098564e-05,1668,131146568128,34389647648,1668,6.86402238098564e-05,34389647648,6.86402238098564e-05,34389647648,39
J68DWHKQSczEWPHTqFm8aukCrg7fyr5W2k9CQu1pump,4.35230973093675e-06,4.35230973093675e-06,309,804291389986,804291389986,309,3.4705794949317987e-06,718061900000,,,40
j9K99zxv6ADnpYQSuThyPqhFNtNxdrysYGNR9dzpump,4.248546901339e-06,4.2253329930954654e-06,286,794640535572,792476668724,286,3.4705794949317987e-06,718061900000,4.219331374919665e-06,791907026289,47
2z1CVLNDJoZJLMGwdJ2XCBpoBF8C4VPTiL1SXgWNpump,0.013794410355893415,9.525038191007774e-05,7,476337188170,40369754757,7,9.525038191007774e-05,40369754757,9.525038191007774e-05,40369754757,521
4ygzsvcQnvypH3gz5ZwBxS9K5jsXNWL7awb1AYaUpump,0.0006327413935792618,5.0797195426646343e-05,180,101920706403,29856517580,180,4.846967976950124e-05,29003433481,4.846967976950124e-05,29003433481,22
3Mi2RQMnofWhRpDFw8oSnJzmXHdkZHD5Y3C8BJyqZ3Cc,3.092580456899141,2.3592098245252604,194,1762218171815,1544170427173,194,1e-08,100000000,2.3116431690718415,1528492219303,29
Ht8RRGLZvg4hxuW1GtX9zPhCJjqzM6NtPzAomfbvpump,0.000639668130063717,2.3033374049842083e-05,25,102310060183,19748089754,25,2.3033374049842083e-05,19748089754,2.3033374049842083e-05,19748089754,267
5EWLCT6owZRAFu6VxMKRi1R83ZCc21LdZ4NXahbjpump,0.024084725547589555,9.018568668917087e-10,2069,504515109314,136,869,1.9955849987657094e-13,1,1.9955849987657094e-13,1,1833
8J3Nsevup6DCNTqBu3f1f6zT9HiNZFsUzqGRyGMGpump,0.01632356454434372,2.0560242219983372e-05,325,518268998674,59377249,325,2.0490641242414797e-05,59373362,2.0490641242414797e-05,59373362,605
DwZWPck8nh77VoWVr7orwrndeaLqMCZgeiUZ9nkMpump,0.0005433744429724225,2.5018489517847037e-05,136,94539070973,20502383099,136,2.4775332352958894e-05,20402383099,2.4775332352958894e-05,20402383099,586
5KR8q2CY5RNEzVAeN3K3xMqaqmePrC874C6BFD9epump,0.002450681259010758,1.8859445595304043e-05,27,200331902841,17649025352,27,1.8208272353194114e-05,17340505697,1.8208272353194114e-05,17340505697,880
6aPkqtUQhkQCcZp52S5MQdEvyEzQxM98dz9TGmERpump,16846.630232824864,6.4018732138874125e-06,1562,406762748647,3029,94,8.022942982136671e-13,1,2.0482049102519427e-10,1,839
