token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
EW2vdANaS3Xj5P836au1hU1yvUUVycxiKDphbZgmxaXk,0.0001396566744510025,0.00011669939148177548,219,14661609022,13408130281,219,7.226973550789734e-06,3308606569,0.00011496730060150163,13308130281,286
vM5v3mpEivUkCr8pb9oUHThKhWg7o2Vow1XmBs3pump,0.0006135406859303638,1.921432999448679e-05,73,100183719235,17800119294,73,1.8770159054387792e-05,17592470245,1.8770159054387792e-05,17592470245,1083
2KwTgFmLaZtiiCuZGfU5WdnHiEKRLsfAve6L46xZ3G4D,0.22578883434750666,1.945169021227038e-09,337,2129852248025,199048110,337,5e-10,100000000,5.159122269201918e-10,102140490,245
QKQqMKGFf23rCB7Ws25a6DiKXpyv4UHgwcxhhJEpump,5.2661296152046125e-06,4.9682249884245276e-06,179,823286624719,29938154,170,3.1657805703238278e-06,29903688,4.956312663427027e-06,29903688,57
Dex9tWvwZDw9v4xx17mMaodtzTkF3KyuxDt3EdpFpump,0.0007613493121397508,1.7988811036416657e-05,136,111733744913,17219859167,136,1.7538841566620326e-05,16997844574,1.7538841566620326e-05,16997844574,695
Ewfc6ke8yUm3LYfvch8LbBxDnPsrdDPSSqAuUigupump,1.9997651231262017,2.712011803653543e-07,363,457029652484,172353392,363,2.0076338415748518e-07,148264392,2.0076338415748518e-07,148264392,918
vYkDxgfSjYmavvYkxSk6Yiax2Yk4vNSjrpxy8itNg8N,4.691573153977911e-05,7.208407482976518e-08,426,9841958592,1333434,69,6.793860261035618e-08,1323434,6.793860261035618e-08,1323434,1479
3pfqeLiDxzG58uVM36oDjX4oUPwU5VwqWSyaGpGLpump,0.0008608169295722669,2.8200040481107613e-05,175,118900939993,21582429084,175,2.8200040481107613e-05,21582429084,2.8200040481107613e-05,21582429084,251
DraiTYZRW689mNYQeMt3tkm3wBE97HtAF9FGKSPZpump,0.00048011974547257423,3.24872979999178e-05,183,88801073767,23222368434,183,3.235412591872838e-05,23174533384,3.235412591872838e-05,23174533384,581
GhZkEhRTGktpBnESFG6qEYYebDBzo2vDZUM4kvskjqEH,2.632173361573473e-06,5.6849181899885695e-08,180,751001105910,241801,172,4.677619662987421e-10,21896,4.677619662987421e-10,21896,597
4jCGc7m6djLcaSyGzuMQ6eawoe1fEoyw6tCa6q7hpump,0.0013078987966428349,3.3341114943378415e-05,620,149375088424,24088139876,620,3.3341114943378415e-05,24088139876,3.3341114943378415e-05,24088139876,299
And4jf4gcssP2TQQ33RY4gySQFUCfbK2MZUTqusBpump,0.0007366965343978044,1.7320422992677838e-05,38,109811576698,16868567295,38,1.7320422992677838e-05,16868567295,1.7320422992677838e-05,16868567295,1617
FVZXZxSPvB13vAhWpWzZN4xbSG2qnP16xUQFKhKr2vcn,5.48335629687293e-07,8.292367265908577e-09,331,11814152000,1138247,29,1.1521145620048163e-11,1104812,4.6363117114488794e-10,1104812,1000
Htk91ZV2VBCuK5aEcCeP5kqscvocyFAN4Bi1C6Kppump,0.00043134480140018136,1.8684122249548672e-05,3,83975656141,17547447972,3,1.8684122249548672e-05,17547447972,1.8684122249548672e-05,17547447972,1240
6b7GJzUej4xP1SH3pAoVNXvmpAMqf7tLyvXdh5kMpump,0.018500328288298347,2.3888283787438518e-05,208,551228856007,15201387,208,2.380783309376463e-05,15173731,2.380783309376463e-05,15173731,1185
eQb1wKidEcmMfLpnHge2fb8wrDEpBXdrQFfFSsjpump,4.18016480963338e-06,4.18016480963338e-06,249,794666157592,794666157592,249,3.5285641673745505e-06,730030000000,,,68
AvA6Whe9zEfRYPVnGBGGTDVecqj4xr9apKX9eqzfpump,0.000898883300726841,0.00015572245404116503,525,122201553340,51633399575,525,0.0001259827749690236,46345689280,0.0001259827749690236,46345689280,62
CFk9octVeX4RdHnknBgozY6a3LT4MbQACd9ynXHEpump,0.010268333629327995,2.906160137113794e-05,23,383646150000,17820851,23,1.7234608696536674e-05,17720851,1.7234608696536674e-05,17720851,992
F4Dq7GjdJ23sA1FQ5eeZsJjCa8xnbcamU9hax3tLpump,0.0010491725502695026,2.2257104556336754e-05,9,131035369096,19229389708,9,2.2257104556336754e-05,19229389708,2.2257104556336754e-05,19229389708,1303
DnBJsxKnvg41ttFhuDoWY7yXhEaHF6pLdmbJJhKhpump,0.0008117576652677885,2.386226808714985e-05,186,116022489207,19989057456,186,2.3446455395376572e-05,19813846925,2.3446455395376572e-05,19813846925,1512
4zP3J924NehEKbxDXR7Sp8CV8ZuzrB7CgpsBUSyCpump,0.0005530724744179624,0.00015559815582963954,8,95103758792,51433639919,8,3.239331962679989e-05,23241629469,3.239331962679989e-05,23241629469,239
C877PvtS6XB2oKBEjpD6YSpQ3Rn1PzQq1pwAg85fpump,0.0038784964146176912,1.9242537271885032e-05,5,252023539226,18007982686,5,1.9242537271885032e-05,18007982686,1.9242537271885032e-05,18007982686,403
L7LYejEhofjxpfor9SMwpAPnHmHLomQxW6Gsk6jpump,0.009103691887453393,2.6458633212823213e-05,7,386402947554,21258917327,7,2.5108437205404663e-05,20708717327,2.5108437205404663e-05,20708717327,424
3zeJtUDQStRXkUUvLNyq6Cv29fwi7qej4XkaJBUXpump,0.0007302672183973192,8.857277569447337e-05,327,109580852984,38991317402,327,5.438761257006447e-05,30423909297,5.438761257006447e-05,30423909297,85
7VigRP7epmiq1baQp6yS3rfP6kEfYJH1RL7354yZpump,0.0008198011680690571,1.889991078362548e-05,209,116083862616,17707550283,209,1.7291398058238096e-05,16920944130,1.7291398058238096e-05,16920944130,340
6JjhNV92as18EJPtRNGGeRcNVSpz1MmjVjZtvp1Hpump,0.0005087117387806147,1.9314622565734928e-05,5,91205359127,17947964836,5,1.9314622565734928e-05,17947964836,1.9314622565734928e-05,17947964836,992
5hj4XnTp2Z5m28hWQt9J5QHwxLY54pHLV45yVdVBpump,0.0008113407711696598,0.00028761537324192084,811,115828278308,69761729221,811,0.0002229471637538283,60904841161,0.0002229471637538283,60904841161,35
