token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
2WHBGun5W13JNJUBbcRg19zBBT9b29AUi242CGQGpump,0.0016210729029348951,0.0001294078270066268,320,164691382215,46896281632,320,0.0001275830913728659,46484039758,0.0001275830913728659,46484039758,247
52CGpruxBQYn487qRHVGKc3SrZSAcpEn28mnxyYYpump,0.000599513461556611,2.957951856788602e-05,716,99779074602,22512695227,716,2.7537520536151882e-05,21716602987,2.7537520536151882e-05,21716602987,175
7RR4QQbTRtRqZ2x92WNJpUhPaSroFiwdzCZby7G7pump,0.0005984318505259537,1.8467465378000043e-05,3,98930359086,17573327925,3,1.846049691048586e-05,17570007925,1.846049691048586e-05,17570007925,379
2hn3htVrtszHJyEUT8VahKxLWsDABZYQPEx93peTpump,0.000663763690824483,0.00010124899713826641,223,104612731993,41525880981,223,4.160226717326469e-05,26559064660,4.160226717326469e-05,26559064660,84
7YG5zJik9Lxgr4KzUjqK7qUfVvKpUuF7evTN2So3pump,0.0024729464446623904,6.321660531560443e-05,827,205419335258,34051157518,827,5.533726561261807e-05,31843804510,5.533726561261807e-05,31843804510,149
EmYEi76rFwxjioXx3apjrnedWNQbW45DrneG7z2fpump,0.00043190461641386395,1.9556722029188764e-05,3,84030109082,18007922784,3,1.852539234584303e-05,17521097806,1.852539234584303e-05,17521097806,584
99onhpPszH3cpGi4ur8ZmdnwjMk9rUyriXrKDk8Wpump,0.0005386621021171122,0.00010958684700230402,44,93878795577,42742575407,44,6.506411410922999e-05,32854845137,6.506411410922999e-05,32854845137,88
9yiydxdn5eecF6b48Q8rhTJVPeHQZpgEKn6DGTHJpump,0.01603531926815811,4.929092639546925e-05,356,514006231761,48325551,356,4.472504719932969e-05,48325526,4.472504719932969e-05,48325526,672
AvTY9Kx1gGrrzjd1vXY42tTVimTHEoSSE6XBD9e5pump,0.0006139056949058635,1.8483419588696123e-05,146,100291280636,17454045537,146,1.7391260851200473e-05,16912184728,1.7391260851200473e-05,16912184728,520
Mhvt6uVneXeV8q22MTBK1pNJPpiaKxVK9Z3dqespump,5.350547320032484e-06,5.350547320032484e-06,166,880542352955,880542352955,166,3.3832769453842438e-06,700000000000,,,316
mMP4Qyw7SrcS6rgzA9SgHDEsmdsENP61bj9dyRSpump,4.411914771365496e-06,3.944352631123097e-06,38,735709533842,22694728,36,1.0242918444689716e-06,21535440,1.0242918444689716e-06,21535440,2239
2d1jR7zKorG4grGUMERA6PsptepuB3dFhjUFhVthUVY6,2.8932107551193287,0.28420414771863833,2521,1873654127528,588697518140,2521,1.2e-08,120000000,0.11283776200872801,370393694575,70
4zvig9ynRDETRAu9metGFRJU4X7kXmzYQhbSFMoLvPFg,0.0011639585361305847,0.00018902893239166048,798,139303110461,57203051766,798,0.00017435277517819026,54460200714,0.00017435277517819026,54460200714,52
C29KW4Pmm38qBAtkxTmTpANXjVRpeWhkrZxtpcqgpump,0.0004212441063987421,1.7113374761742652e-05,2,82985359067,16829492313,2,1.7113374761742652e-05,16829492313,1.7113374761742652e-05,16829492313,515
CQjN6aDnVgxHu1MUh1PSuN1zQn7o55YoRsgcfUBMpump,0.00043929878535946043,1.843982047488568e-05,46,84763222279,17408763142,46,1.740884489206898e-05,16904061192,1.740884489206898e-05,16904061192,1098
HBRagP2knqh57fAtic3r8zFx9i1S31RXDQnmJZttdyx8,1.4948595673168884e-07,1.4948595673168884e-07,212,552451945491,552451945491,212,7.843137254901961e-08,400000000000,,,73
2hFPN3gSWMaEqSZCJF3dwQXa1RzA5n9FzwcipSe4pump,0.002043684924555877,0.0002154056546547415,59,183021797092,60906859365,59,0.0001457153113815405,49967270358,0.0001457153113815405,49967270358,88
4d2z21qHpNn48AAjk28L57LJwF8DTj1SVENjYrsxpump,0.03287892944920524,0.004763735059055323,2329,562669533841,113503,369,3.7701280211700275e-13,1,3.7701280211700275e-13,1,864
4m2KwTBVLXgMCHnHmAmGkSSFEPFCtoMyArM22ojNxmQK,9.433544990224544,9.356545156686906,1607,1193724637751,1188856273559,1607,1.5e-07,150000000,9.356545156686906,1188856273559,34
3NKFhNeEQRioutcAgmnSP9audL8R66mecfAs8qYBpump,0.0035172930816257347,6.145983427892163e-05,6,240028766369,32763350537,6,5.15195867312125e-05,29948997632,5.15195867312125e-05,29948997632,136
FHnVwMi4yrRLx5ypP8Qs4vvN1HBvotSEe8BzZkAeASki,0.1560730004911154,0.13812768467823947,180,1773407152117,1672509492894,180,5e-10,100000000,0.12740364207498156,1605505244834,62
9zP3fseHLggvcErMjM5tnWycqYcQC6bMWTSmawiYpump,0.0012258445691056676,0.0008286358264795164,283,142330856419,120079934453,283,0.00011385737534761851,43801008734,0.00011385737534761851,43801008734,33
ECMfLxSUA66oPgM3iAz5QfFv3aFF6SjK4a5zYh4xpump,0.006833496112307761,3.257513102999341e-06,334,107752794355,6968,295,5.478643492631947e-12,9,5.478643492631947e-12,9,888
58DtAsDbduSAinjYR4LfzQqTw6QiZ15PAkcoq1BqwkiU,5.58225606865299e-05,4.249213170198896e-05,38,23331600495,2383284,22,3.973625458874179e-07,2376578,3.973625458874179e-07,2376578,2821
FZ3fc1PDEK2KpMVtyUERK9xJ2TbTWsx5yPCnijN4sqwW,0.002320568313499805,0.00028631215177774135,1366,272148948562,174596021,1297,7.257647801289559e-05,174594238,7.257647801289559e-05,174594238,228
E5waTCiRrTgRJuQvcXEmhLfDgZeGKAKqmMcAfFq2pump,0.0015101087244077742,1.772514407944331e-05,171,157825583474,17265590272,171,1.752066902671889e-05,17165590272,1.752066902671889e-05,17165590272,673
