token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
94fnoaAFN7EBnNKPRUtSYi2sMfPrRz5xVACC5LrRpump,0.0012947750593357806,2.608251674929677e-05,216,146128925078,21101647436,216,2.3296770823734874e-05,19940923842,2.3296770823734874e-05,19940923842,372
7w3Hk6DcjxZGC5b8ygtvWqXbGAHw2PyT7GgjZpJSRdEi,0.00019977792341298518,7.598353147245405e-05,600,81830552958,13492915,75,5.139343808407843e-07,13487116,7.6036670698460525e-06,13487116,1148
8ujVFUzCrjXfeRZ9SfPksgQocPGuhHPF7wfaR4i9JTir,1.0664569866812523e-07,5.243936758371174e-08,49,22416854469,2536519,40,7e-09,2526519,5.0028597061039105e-08,2526519,1551
HFMNR9KUCyA32ygAYKd98984uxrvWBHWy1f2etYpULjB,0.6926520085387119,1.3314211078256666e-07,132,268385004156,120167286,132,1.3314211078256666e-07,120167286,1.3314211078256666e-07,120167286,1260
Bn15VQnt2sFAT1qrzRmCTST2hSTFqSrwPpuaZnWbNpSK,950.7439015850747,2.018292142759767,81,22090468952,1032756178,81,0.02,100000000,0.7117594744662901,605309583,1124
FwRMbAwbweSAT2zCKDh9f7N4YyjRh8TVWWYZACdepump,0.000844715675357898,3.329230144756647e-05,363,118309388283,24126365442,363,3.1622014112499075e-05,23510524411,3.1622014112499075e-05,23510524411,383
3exMRQWPu94eqraHdrFXEiQyApDFpE7axQVwqkcqibM8,7.121220712353317e-07,8.205290345404165e-09,84,20876190547,2267941263,84,2.27192926626002e-09,1167753097,5.196740562415065e-09,1799354121,358
Gx8NXFCQEmM4LyTeG48owWFAYeUUdHFQQh6Ef1d1Dufo,0.8815935792158451,2.2625752933798023e-07,137,302797762637,157280915,137,1.6805248244875435e-07,135444169,1.6805248244875435e-07,135444169,2228
Gps5uNMujCKwkcoSuY5a7fhoGoN94BbpETzYTreKAqB5,1.695142156093165e-05,1.6165647970082184e-05,155,4073910623,-15998266515,55,-2.0187687073310296e-05,-15998266537,1.599929046277497e-05,-15998266537,1723
CzEV7Xhfoq6oqS1AEMDKVh88mPe5oLckd962m4s4LU45,0.0180867090125684,0.00047734990403829205,2044,473785426269,70089,1026,2.0544855695118153e-09,145,2.0544855695118153e-09,145,305
