token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
F3y6QBY8D8UyJAFvV1cFvgaeaH2SHcrE2KAHHe4sorh6,8.637000070484583e-09,5.259967620170189e-10,17,2940783750,995421,17,7.472429498294778e-12,994881,7.472429498294778e-12,994881,1765
6tBdK7XCjgSfjRZcP8pUUrFA86YEzunt7BmFjyJpump,4.1247794315369515e-06,4.1247794315369515e-06,231,773008923709,773008923709,231,3.3832865998135574e-06,700001000000,,,42
Svr4hw8zGowckfK8Mz8dqktJrnDvG34L7eiAzuvpump,4.518144552221694e-06,7.826204228824869e-07,82,732326165827,2400561,67,6.986419779785698e-08,2034378,6.986419779785698e-08,2034378,1363
TVABtrLk87Wh2RRWvJACfbMw3xndEL1UzmxXGwvpump,5.203195065371603e-06,9.905078319877313e-07,150,818198959993,4608429,129,1.296966075057057e-07,4359090,1.296966075057057e-07,4359090,606
7GuMgDkktPxsJHo5CMiR5svG9P2VmnLRZPS8rLGav8AK,0.00015917773789045583,8.594213188976552e-12,255,55869831268,12872057,255,4.2868730935941027e-13,2872057,4.2868730935941027e-13,2872057,2379
AWm6web4kmjKVBFtQEDiXC9Af6tG9L65hS9jD9jBCWHr,0.0015331789391822366,9.09130258130573e-05,325,89367870956,19563671,86,1.0514055099246216e-06,19463205,1.2286186935744652e-05,19463205,1208
DUK2xh4kum8GXNU7NYBRWSwQ1QWwQtwHHXfiTvYJNhpN,0.0002505982694953867,7.454871313147051e-06,51,14674716406,2553479788,51,1.4361522981794978e-06,1117496564,1.4361522981794978e-06,1117496564,648
3zQjdiGMm1b8BV4vY9aRKqBykv8Qd5uupo1PhKZqx7K3,0.006925057721397815,0.0020866324568414377,3,43662767300,24007664449,3,0.0020702153425300653,23912736109,0.0020702153425300653,23912736109,1731
3PKZCeF6RVw6sAGqCV5BGCATE1gu3bPceWXhfasapXVS,1.25887445161509e-07,8.227631470249846e-08,347,34850493697,28208840910,347,1.0547352605263158e-08,10010000000,7.504720699595082e-08,26921762212,74
AFDwWYyQkuomHBFRQc9QiZm8urYjmSgGfyD8N9Kfpump,0.0005158203583823516,2.0155105815434163e-05,15,91843790767,18206536750,15,1.8432090350684988e-05,17381833691,1.8432090350684988e-05,17381833691,558
Gvoif44JE6oqAoGnuL9JTEDoN88kXSJP36vRznFf4HtL,0.002676669947466595,0.0025820248960128967,19,24814300000,24379509435,19,0.0022375702921229113,22692044276,0.0022375702921229113,22692044276,813
U9f8BVxHBRfhNeUoYFyEcuqG7cJP45o8aWfQs7Xpump,6.649074930079995e-06,2.432451403597185e-06,67,722024475769,2298022,46,1.9837801058064157e-06,2098022,1.9837801058064157e-06,2098022,1784
AfTozEWsfbncJuF9vETcZSoNA2uFBQmoCfNCzzfUpump,0.0006238242164399668,1.9976344139670465e-05,31,101013839349,18137794955,31,1.6728308210714542e-05,16572043633,1.6728308210714542e-05,16572043633,1467
xHcCCme2hsMyP1toFmbehYYRG2neY4Ac5oDF7SRpump,4.6784819670415644e-06,4.6784819670415644e-06,179,893725114394,893725114394,179,3.9874345082165876e-06,825000100000,,,51
E9G1cAkxGRCNsyNh4PccCqCVEKtgD5y42NLJDRNchzky,0.08092873490671114,0.0714316835998152,592,246799792146,231931355830,592,0.024055675216001826,134444358080,0.0651058440541697,221407102688,64
WEcVLWPdGF3XaU3XZx7xogPWweUtuwYpri7UAuMpump,4.3294456607142525e-06,4.2247163189526876e-07,69,740633529198,1986576,65,1.2479817485851658e-08,1753678,1.2479817485851658e-08,1753678,1385
FfZ4jHRG26phKvdD54Y4BMPUUYCgwud6tyw1eKGKpump,0.00045634366295121617,2.150374917936043e-05,65,86411236751,18836020982,65,1.9594647477967023e-05,17977782804,1.9594647477967023e-05,17977782804,541
T4rS34NrZZit1ukGdtP3RrbjwzniHZkphg1EJcJpump,4.808702891242304e-06,3.2836108935645888e-06,517,753683098799,5625569,116,3.2836108935645888e-06,5625569,3.2836108935645888e-06,5625569,1836
EvbKDSqKZvUdP2SAJUQMJWvMuFfGzriY9LkZcG8cpump,0.8266099194076533,2.163423466621674e-07,50,293113912018,152385770,50,1.5746701787310708e-07,129949869,1.5746701787310708e-07,129949869,1419
FZEWxnkkVM4Eqvrt8Shipj6MJsnGptZNgM7bZwPmpump,0.000728383249847583,0.0005972532225679611,156,109233938123,99444272031,156,0.0002422400025221833,63226079550,0.0002422400025221833,63226079550,131
FpcVFQ1MjCb55yzogaeZrg2pozyPiRH7cSqZ5bCLvkvA,0.0024424552451521313,3.7744153541751523e-06,840,270069671141,9934,454,6.463996777797624e-13,3,6.463996777797624e-13,3,687
vbHJGC9xXtAuqXchUE7owmrpDoVbpYzhAu1sLPNpump,4.715861063634412e-06,1.997380832914313e-06,147,786594743043,6785657,121,1.740670261435819e-06,6679504,1.740670261435819e-06,6679504,1808
