token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
7xxA968eK2YNUNY3HegKq4s5nD3M8ojmvGzMNVupump,3.97927806193302e-06,3.97927806193302e-06,165,782179232969,782179232969,165,3.5911097112137305e-06,743000300000,,,99
CUkdMy8AtgmqAokp2XUNPz6dHNzLsEJjU6CWD8zUTwof,0.002865456965717629,2.3559407876012048e-05,17,81423287605,5784847,17,5.356464795026961e-07,5782166,5.356464795026961e-07,5782166,1112
96X6PMS71nkEpE9txAVx4QmCJu7GHbwNgwsZCsRjF2gM,6.557880404093645e-06,3.1457801398949145e-06,256,291467235038,203154278806,256,1.0382845997638725e-07,36320000000,2.587679885384362e-06,183998240946,132
B3U2t5BUSqkcVsnEBPsKntZyWj94Hd4Kg4cL3zxPx6gC,7.179221685092276e-08,5.5568789522806425e-08,279,24022979340,21138447173,279,1.2537981307799999e-08,10015200000,5.5568789522806425e-08,21138447173,440
BrkpGJLKALGbnxZNq2C734mSFoCXsUUBTTzM8ebFjTBo,0.0010156510462272562,1.6015790901721161e-07,696,101754059354,1772,208,2.199697723231713e-13,2,2.199697723231713e-13,2,1362
Bf3jTa1BQwRvZuJyuvanoxjQnzSTCBkoaHSXxVd7P6SQ,3.7105039227334147e-07,3.7105039227334147e-07,235,830464211812,830464211812,235,2.9736309023041096e-07,743337894000,,,62
D6dYhtgUiENgEmfWjyNtgZaJNBLsiXTfSaph8pRyew19,0.04685447482117016,8.584328290481825e-05,262,82044720277,7413492,62,6.506925571442125e-07,7361903,4.826944199116842e-06,7361903,1524
3FJeaYfdn7ebWrzoW2CJcnxGGWy5823CFY5z7DKHpump,0.0006303154304942546,3.233095551200962e-05,36,101574494554,23388510179,36,3.233095551200962e-05,23388510179,3.233095551200962e-05,23388510179,158
jmua1tsnu8uQr3tz6ARGZhq2hGzCLDBW8GkCCfMpump,4.062028542380045e-06,4.062028542380045e-06,168,772551335498,772551335498,168,3.4322853160181488e-06,710070000000,,,84
14k4MzVse8MzENGJBy6fp85LKQT7qWNdyDvzZwazpump,4.583954409199037e-06,2.0085352976757204e-07,66,709558970361,1738559,55,2.1592676109292618e-08,1628559,2.1592676109292618e-08,1628559,1548
jnixMF18zyb7pqgXVLGTC3thDf2VsSGs6MNKsUopump,5.5887992689146415e-06,1.6938573548244575e-06,81,735706220113,3271763,59,9.513512554405057e-07,2891200,9.513512554405057e-07,2891200,777
9sdMYGQuw5rJUywytYz8kt9DJLGJ2YEkNb2T65EJx8gM,0.08819250250732583,4.3307155149148744e-07,43,95671200000,215470580,43,3.2468876618728613e-07,186417294,3.2468876618728613e-07,186417294,848
HfMb8gbLnbvXNPfodBqmnh5AzW5hfcTZZEy8cTr2pump,0.004890335273364575,6.274605815704446e-05,258,283909732691,56277371,258,6.056285778190279e-05,56274019,6.056285778190279e-05,56274019,1449
1a9ccXQovAswyj15DhvFH9c3YNT13wXzdWDSvEppump,4.749603165604239e-06,3.139246389268444e-06,108,719550460270,4679250,88,2.9945569973054586e-06,4583407,2.9945569973054586e-06,4583407,1617
2NoYTtm6FeMKA98ntTkmbmyDmE334CtKXMwMBFTe3K2P,3.4498158718905307e-06,2.7837048995467843e-08,50,364549395254,29472029,50,1.3352208218875985e-08,29165549,1.3352208218875985e-08,29165549,1485
D1kWoYYgLk9KLkGUh2MUfDFzpnTTyixRqBZX7a1i2MEz,0.0006691078484663903,0.0005710884669288118,731,105729029879,98296471174,731,0.00014070156659896262,48111612946,0.00025402981094696053,65378520709,42
HrhEFmLiv1MPu5YTqFgjQhXavuCF5jyn7m17KZitpump,0.0005638929457182467,0.00010618524219621374,262,96327575696,42291594002,262,9.227422422400578e-05,39419116918,9.227422422400578e-05,39419116918,69
J9ywDBUL1Es9pw8askHBGrRT4U2vf74f8DHWL9EApump,0.0004770894678349272,2.192356846553032e-05,30,88322965711,18986268090,30,2.192356846553032e-05,18986268090,2.192356846553032e-05,18986268090,1247
48hMM9K6a5qDXZ5xmco2CMfTDLBNqfG5dEddyZNMH8jr,1231691.9523809524,1231691.9523809524,49,189327045717,51731062,48,0.7040312499953094,51731062,,51731062,2357
8p5JpmFMZEkgaULDDPRB95HwcqwxAMYMbBK64GneAhrA,0.1343767256371109,0.1343767256371109,1263,1644835901555,1644835901555,1263,5e-10,100000000,,,109
HEUnAiyCr84BSPsACssKYDNQr6iwiKmag2du4Xr1pump,0.0006391780502214514,3.125695753830566e-05,120,102441117648,23094711767,120,3.0669864699094385e-05,22871852217,3.0669864699094385e-05,22871852217,264
6iJ288GbhssRqfoqDWkZbVyimNJYmg1kwm2fsHWznRKq,3.34172859964217e-05,2.641628724130725e-05,17,25995390000,23119017924,17,2.5378151260504203e-05,22650000000,2.619598057473507e-05,23019315033,1384
AEkC1MCVQyBEbPywGYSDWJDVnWCoe3tL8TinwcEXH6iz,0.10513865334400649,0.10382211056999319,1753,1455087346990,1445987428504,1753,5e-10,100000000,0.10303176499046598,1440460009164,29
BAw9sA9qtBKd1XKDcy6UJeEDk8cAMc5tdECNG59bbKM6,0.011559094506485323,0.0024939271190458196,3038,283524574698,100027,2458,1.8216444098736832e-10,27,1.8216444098736832e-10,27,383
ui4WKN5iFWRdrmKCx47EiKGBbA6qsyXvwcLKDZ2pump,0.0008045413697620807,4.1184279590937923e-05,7,114754823707,26227973746,7,3.791290303515092e-05,25162899893,3.791290303515092e-05,25162899893,274
2Midx2QSuwBfqyQ927UkZFNppLwQKVZojVswApwzpump,0.000745743321663357,6.545040199038776e-05,95,110730914692,33418960653,95,5.89379963644394e-05,31703267501,5.89379963644394e-05,31703267501,99
59kQ7cFHv1t46Zj8jpcRBFct7RoMaJmLGsAhX2yrpump,0.0006336772594834064,0.00011780454216676347,33,101844850251,44332552391,33,7.613429032127472e-05,35488433670,7.613429032127472e-05,35488433670,224
BdXxaajfUtSb4ZQYyxemow7PJfEPphX1xDNwiFwHw6ND,0.7234785968723831,6.864084701801782e-07,100,274196800114,274368303,100,2.0945183118031744e-07,150521477,2.0945183118031744e-07,150521477,550
4vr3A6rAAyua68WqWm96gjJv5QWKjvzFf8tqTPHrpump,0.0004283194952881259,0.00011324158436390898,44,83701773039,43108931796,44,0.00011197705841442353,42867265130,0.00011197705841442353,42867265130,356
7ZxM8sgRfRturkZwxcYxZMdiqGxd86nmFcJDdVy3pump,0.0006130946772669868,3.0445294316166152e-05,170,100578922028,22477798133,170,3.0418244959261567e-05,22467798133,3.0418244959261567e-05,22467798133,1180
CQpK7P5N8V5j13HvDryarskXz5bCPhSuF3KTJTedpump,0.0046985843643074674,2.7298865367337936e-05,24,278124373757,21806156022,24,2.7298865367337936e-05,21806156022,2.7298865367337936e-05,21806156022,731
JDjSU5hnVQjebVP8z5EkjmoV9VZufcwFNpRAGu9idqfD,0.5382364071885811,4.974605976635617e-07,88,236569746695,233336042,88,3.30025775136366e-07,189948587,3.30025775136366e-07,189948587,1893
CSveY8hA5U5YLwEf3surca392B4D2KdnWahi52WtmosC,1.1246627624881897,2.8829128709469247e-07,916,343899601332,180285920,916,2.5017458300546296e-07,167823627,2.5017458300546296e-07,167823627,737
BUiKWCxe3y8BeJMPbmo2ZRNVAPGXzcFNr8RcHEJ4ydR7,1.0699472450832982e-07,1.0699472450832982e-07,231,502653110496,502653110496,231,6.782031139311441e-08,400070000000,,,45
QoL4CnNcyNd2oyhJcWRNe8nRma7MXF2mLMENGZQpump,5.759310589906265e-06,7.442719748695057e-07,70,825449851667,2779603,64,2.443472355515972e-07,2557133,2.443472355515972e-07,2557133,759
66YYuYP4kdVGHBeb4dw5fidUmirhbAMyLfvxru68pump,0.031082579794091184,1.3421874732959161e-08,3521,462039873327,144,555,2.6224580712327442e-12,2,2.6224580712327442e-12,2,623
4mVuZYSQaxBUGzuWaq5SPAPLNWmMk65NSbStU9vKpump,0.001008184158305062,4.022163629177187e-05,1075,130221821375,26313638399,1075,4.021860902891472e-05,26312646899,4.021860902891472e-05,26312646899,193
8D86hVXF5EVUvU4QnaVthKieZF5D7v2jfodj1k3mpump,0.0005461418986117666,7.202566787016431e-05,6,94505361550,34718992613,6,3.468518404414866e-05,24075612102,3.468518404414866e-05,24075612102,152
8snowLGzyJ1FVLKN1vCbMqwgnpt5kxwG6jsVUPKnpump,0.0005837816409939668,2.199566147862027e-05,138,97874610904,19174013198,138,2.198502641268881e-05,19164742420,2.198502641268881e-05,19164742420,464
BeiD4fk5h27yzscPppBXaybe5k91fCJWWVyTLArWLLAM,0.8727320888713617,0.8376159745224444,418,362834610713,355481704379,418,1.5e-07,150000000,0.8226722758942479,352287867809,42
