token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
GvLMxgTPpNAMfkMpKXZeaDpoAybh5z5XY5EgjLbVpump,0.0004350979006515734,0.0002449860766056012,29,84363308956,63349751859,29,0.0002449860766056012,63349751859,0.0002449860766056012,63349751859,358
5BsJAaqt5Ta6sDbeZoePmK4iyerowk5sQfr45UXxkdT1,-6.5983403440095074e-09,-8.991525190617065e-09,43,22787985857,4103495266,4,-3.224665955336125e-08,2189367956,-1.1960584340550558e-08,2189367956,2375
3wgkW1MEht4UwD8wJPqUHKfYiaum5V7GfikgKMWDpFx3,2.1402975133785063e-06,1.5428601855246448e-08,111,81699220431,6971854088,111,1.0622134600101254e-08,5775437049,1.0622134600101254e-08,5775437049,888
HFjmBz93yF5vEHt6TEET13bFzVVd2vWbP3uLP5newiQd,4.229376277210739e-07,7.782229908105644e-09,44,20696643699,2817530144,44,1.4879995322759614e-09,1230000779,1.4879995322759614e-09,1230000779,514
6mD7AJU7KaF7CPkqyM7D2wN84ovNVLttKSYXtwBXpump,0.00047421565732497494,3.8419262439392476e-05,10,88071637738,25259869682,10,3.6958757046442435e-05,24773830148,3.6958757046442435e-05,24773830148,542
CCuHEDFkJNiCzo5u1vPKJpCcWPvAo9MzmTfD2gC5pump,0.0004779085924446675,0.0003619500168411686,55,88427253738,77015165816,55,0.0003517572895092285,75902049423,0.0003517572895092285,75902049423,552
3AG3bUbnWVrB7JmHvMsgRdvLQX7ckHsRA8SsjAn8pump,0.0006516567804664984,2.1596549597115686e-05,45,103287039348,18980514959,45,2.1020696085341716e-05,18724824253,2.1020696085341716e-05,18724824253,1159
BTxuHa5xk8GYjAQ534BTNBKUnWbjEAUC2hpC81ygpump,0.0004458761490101748,2.8042674060553542e-05,411,86154572550,21766972507,411,2.8042674060553542e-05,21766972507,2.8042674060553542e-05,21766972507,183
EFKdhXHkNPVZErGo9vjDGLkJHck6KpRvQge87Zt4pump,0.0005724931428886521,0.0004870987342060949,102,96788157227,89324042296,102,0.0003818528716868052,79005359152,0.00042459626516686,83376831381,312
G5VWdvA9uBTzKzGrybvjfj5QrjYjMWP6kmk5k9DTpDcA,0.0006962364334192456,2.403553530993172e-05,42,106835809070,20009557274,42,2.355804561074508e-05,19809557274,2.355804561074508e-05,19809557274,467
FtMx93iaSMZ3m4zLhDNUUnxhiKw7kpMHSRpAu3fx1UY5,3.511005739339202e-07,3.511005739339202e-07,267,839534368041,839534368041,267,2.75284462500005e-07,743267949000,,,47
HRVQsTbs1XukbF8aFJb6xiRUyTiV745KiMbAMxMK47Jo,2.1731547257295122e-07,5.346591706252616e-08,357,430033473515,4738583,87,4.794542247079939e-10,4679458,2.0168742894638575e-08,4679458,465
F9LPeXTbFX4Nwr2ThKatbwTn8fYqSYMwWyhV6AziHS5B,0.0010234453279510615,0.0009708769649470017,90,89839878030,18126680,90,1.1081702455847877e-05,18025087,1.1081702455847877e-05,18025087,1530
EKGGE7GJ6V6KPV6CxTTb8xiS5HVHDKm8DnKT7sJotvFJ,771512.8032048336,4.3863156953317575e-09,603,893075446529,93820,603,2.0002666910590974e-18,2,2.0002666910590974e-18,2,1089
FkJDv75u37igkb7safRWV5qS4cpwrTQfpuiRiihepump,0.0006676424280830345,0.0004559063904898527,377,105050758405,86881949249,377,0.00018362048831269226,54974888750,0.00036691687799081857,77917761076,234
53ayG8n3VnuRwbZuRcRgRdGy5E2JnfMZS2z7qqwXwrqQ,0.8053317773259505,3.6524607236115596e-07,139,289376555378,199863245,139,2.044369719253503e-07,149307663,2.044369719253503e-07,149307663,1206
jtJFXmdGoPJvvbudpzeMkUVYBHgRuW6jBRED2Yqpump,7.693517339018744e-06,2.4935976632367553e-06,48,743709405226,2135574,34,2.2489568828659807e-06,2035574,2.2489568828659807e-06,2035574,1380
