token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
8G7KcYNniH8psR72nwNA3VGpfkJKZNDJzosKt57KbUcb,0.0011939443768190945,2.6542058470466816e-10,9,48924100700,37549127,9,8.434299647176872e-12,4132951,8.434299647176872e-12,4132951,1086
CJeR9q3xcRsrYYzGNg2t9eNeHwS7HVzA1ZhqGAcLej4Q,1.0280265267676032e-08,3.5114097947450456e-09,365,17956706915,5125938,48,4.617669678072781e-11,4924329,1.7991770451324427e-09,4924329,1188
FAGP8dsQid483nJjfBSjk17SUZduN3qs2wCh7cADpump,0.956470875761868,4.459109910713639e-07,177,315597568297,222190032,177,4.39436742301597e-07,220509990,4.39436742301597e-07,220509990,1927
z3thgZ7VHwDguT1kYmZuNZuh8RTTh6sVaK8FzMBpump,0.00031596545767566687,2.263150090758474e-06,761,650336900640,3055549,70,1.0559634993443006e-07,1772619,1.8833059071019233e-07,1772619,1298
zbHJomjLuU4ZUVs4Hzdf3pjbcHcmp7WL1NT6fFQpump,4.569312157972105e-06,1.994434452428569e-06,61,659918725176,2763599,53,1.6638047304116702e-06,2582457,1.6638047304116702e-06,2582457,1646
3Tcm1pYSs86o9REUmxWBzUo6igkM1DCAZyRBd8m4q3q9,5.5735091488975016e-08,2.9863426406072264e-08,692,85383100260,13020618,198,1.40000000056e-09,13013940,2.381361682885152e-09,13013940,1452
EodJukNwNU2YaDXZCV3Nc6vq5tDQr5QGoWLSyyjjDCJg,1.6482592410015107,2.447423925154844e-06,408,415944374670,528370965,408,3.2556798868534995e-07,192320349,3.2556798868534995e-07,192320349,539
GQ5td9ofXDWWgpifnbVCtA9SSZc8YfTzRzLXkMz3yGea,1.6360044956856213e-07,3.82016195960963e-08,86,722374292676,3489383,79,3.82016195960963e-08,3489383,3.82016195960963e-08,3489383,1338
EPvXaXTpZnUj1pjntN86coFgZSsKnB8LpjJEcr8sF6TC,0.09445685771317426,0.09435128530315,37,450672384909,450420959970,37,0.086,430000000000,0.09435128530315,450420959970,1700
66Rq1cSZuMzzj4HSHjKhHDTyXYNwuxMGrWVCrgVszv3C,2.1061380213105758e-07,1.4991784060550782e-08,18,30514384281,8177312943,18,1.1111111111111112e-08,7000000000,1.4991783143881443e-08,8177312443,1336
6cBKZiBj8jkgLwL7ufXbiqFuYNoShHMddSXiX9xHeEmB,0.34720776495230304,5.855837652204754e-07,2398,194162023342,257182475,2398,5.322320201761044e-07,245172475,5.322320201761044e-07,245172475,376
GikgFgemNGFA4181rEZshw6pnvCVX3pCbhrkr1RiBhJZ,1.40559429218884,1.3705475761659769,2272,1681237334800,1660302078207,2272,2e-08,200000000,1.3517063090387769,1648824404142,32
F9o63Ej54qbizjxi7vtUPgd8xVcY4vebWjSoCenc2toe,0.006620957125417526,6.485391211110519e-05,44,329434320000,58304341,44,4.089421191455049e-06,58294393,4.089421191455049e-06,58294393,1226
4XFE3JsMhbsmyV32ZkgxGXx3GGPLDPAQJEqYZH4Ypump,0.013681184021788431,6.364415001714878e-06,1500,421968146790,9780,232,1.3723632632552362e-12,2,1.3723632632552362e-12,2,1493
ZosuSwzL3wR3MFyzaCmDDoCN4t5y2Q2tWh8Q9bvpump,4.485543086364857e-06,1.2088195508425407e-06,149,762857200331,7194190,140,5.655089038538244e-07,7045890,5.655089038538244e-07,7045890,1375
2UKtnxQqFeYvxYv8SF9YSSfHjpPr3T4hSDgzqTDGP2Mi,2.2395327584858448e-05,1.4242832795956548e-05,50,10810000000,864348,6,7.445361510861868e-08,836347,7.445361510861868e-08,836347,1530
5nQofEeotdiFbyEo3ZVwwm2AmJuyLLE96L8jGfvzLg9D,2.1047357809760907e-07,4.037877870685776e-08,177,20038491917,9001671676,177,8.492569002123143e-09,4000000000,2.6029378411771266e-08,7201764793,52
DoxU14XgQ9FYREVjbqnxoCs7j5LGKKvWjunK7eXpnWN3,9.502889978339656e-09,3.028492535863973e-09,3,4299000000,884424,3,1.2732456420971582e-09,684424,1.2732456420971582e-09,684424,1327
5jcHdmdJ4pzhsBtvEhVZYkfGMnFoC9RfuFM2Q7ffpump,0.23634597887523323,3.279197833501503e-07,52,156638916337,187607549,52,2.2968139522242178e-07,156536345,2.2968139522242178e-07,156536345,1256
