token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
3TQoPEwAXAQZ7RPs1h3TwZ7QwWDz2UDda5yvYPVrQakJ,0.00217212934774206,0.0018469429292063998,42,26035394000,24012320839,42,0.001839116312827424,23961325839,0.001839116312827424,23961325839,828
2Xb9pPztk1QWCzbhBc9Hi2tQzBpCry44ZYZTAKLeBza7,9.665224383452508e-09,8.305221057002773e-10,39,2784703800,818671667,39,8e-10,800000000,8.297117374527745e-10,818271667,1050
xDA9izxZcG3ZDDdY21i4XfAAfb5Gx2UFNNuC2zEkoAR,6.858188282516918e-08,3.753554317733206e-08,157,9121106343,6766880542,157,1.3399999791666666e-08,4010000000,2.5161129181506506e-08,5537791077,267
GsWkfhngxGMXCbhgKN31NiocmHrRabaBKKP8BvHFXqVK,1.1843679366695637e-07,1.1843679366695637e-07,246,904664757878,904664757878,246,9.340341436060952e-08,803268366000,,,27
HMdJSom5218DM3RP1HLViWiJRHcL8yNCBCJriSeHpump,0.0043320917481087465,1.8626608805250652e-05,102,266714099280,17582922775,102,1.8337617560437203e-05,17444634137,1.8337617560437203e-05,17444634137,576
xt2MNV7i2rtY5MFXe49nDugrmsaBQcELAizoBS7JZ9p,0.000423479082763721,3.520996908336073e-05,6,83205560426,24116276402,6,3.343981375411288e-05,23498627783,3.343981375411288e-05,23498627783,411
Wu1GzVKUE6kwpLu56gPfBJ11EfTnWmHEEaTVCkZpump,4.526356375848579e-06,4.526356375848579e-06,265,817857682392,817857682392,265,3.4519079940579425e-06,714100000000,,,52
8ZU36TbrqfBfyqLRWBC6h1FNGi5yg79y4X8YptXvpump,0.0008397409148472524,6.49345500798319e-05,42,117266207249,32824785826,42,3.9138309029016187e-05,25367553593,3.9138309029016187e-05,25367553593,341
rVrLoSC2hWKvyb9F1gfwMqKVc5sHtpuY63FXV7tArCd,6.061235572630882e-07,5.185225969294625e-07,273,55251741477,51122707332,273,5e-09,5000000000,4.925304719091311e-07,49821700563,127
5x7PHBLdQogpH2HeGW8BKuiHd4pXSmMhiS3nLYDGdMuH,9.688305770153463e-09,4.078274642527293e-09,7,4405160000,772104,7,2.7588036992917427e-11,512871,2.7588036992917427e-11,512871,1557
8Puac3F8yUBmyKC5VHLE7ChTHMDPjaJLyXwkQ7Zc5GEk,1.214262248767671e-07,4.271740571828231e-08,538,81652901716,12890784,188,1.4e-09,12853779,1.964420681116907e-08,12853779,1160
9irvLfFzY8Gk5UVE81o95bU2HsogriAA4MGKuXMAh8ay,0.27308814739605103,3.863537033858607e-07,58,168389704683,203078340,58,1.957175012524693e-07,144421209,1.957175012524693e-07,144421209,1555
12LyMPvkYfgLsu5rLSdBD2KV1RBZmUGMtCY6SMYHpump,0.0006216315687129136,5.052392341199988e-05,133,101008279016,28987776220,133,2.715235415445625e-05,21242607594,2.715235415445625e-05,21242607594,534
9tfBMqxq3W7K2h1LSoQM5HtHdxdU6YS2GEA8T8N2pump,0.0005142213154536169,1.870932086039487e-05,25,91755510179,17716348091,25,1.8689873992492104e-05,17698123823,1.8689873992492104e-05,17698123823,1331
BKheEpVvMaXJJWEScyeRZ6K5uPdhtB9Z4a4JwJGpump,4.282987692511232e-06,1.731256364557436e-06,29,787704790264,23366425,29,2.42036269022642e-07,23222424,2.42036269022642e-07,23222424,939
CgduBVG5Kbswm9NA77WX9vFeWUHhZgKTqotvSQNhe4ZN,7.062129297174827e-08,7.062129297174827e-08,257,546820338164,546820338164,257,5.858847029435329e-08,498001000000,,,87
DhNJExCQspbq5iWbaokahYLipFduLhFXYwZxRzhFUsZA,0.0001333025932860659,3.243748198726437e-06,86,9330766537,1471216213,86,1.9067289052551607e-06,1127348114,1.9067289052551607e-06,1127348114,73
86W6BWT5xKHHxKZxpF1SxZFmhndhi2zPh1aokHqucc9S,0.0005077298860398488,1.5697516725828372e-06,487,18419826618,1031012471,487,1.180815558666768e-06,894060043,1.180815558666768e-06,894060043,608
oLSWnw3GpUrVck7bCs7tyeaXAB6QDCp2PRR3mh2pump,0.0005688114592559328,0.00018682846914565027,596,97373198063,55995014895,596,6.786436020075206e-05,33475124270,0.0001830922898856059,55423561755,124
39gLDCRSpeFKuPsKv5nN46DEAZj6bKEc5F8t7VfTpump,0.2365946684842027,3.2147939828788244e-07,36,156720959075,185314360,36,2.502194398624819e-07,163439858,2.502194398624819e-07,163439858,1699
4rXLPgwiP3A62Hs5Y5C8gpVt1wu4heUjpDcTq5vQKFff,0.10704846988203007,9.876360760737434e-07,187,105575965015,327089615,187,4.5048923158721763e-07,220804922,4.5048923158721763e-07,220804922,1164
JA2nZPnWHgqXVzzfsDMwirCxhfVbeaGuHyJv3WGRpump,0.00048482340985255484,3.0245671085786638e-05,12,89035659901,22492938054,12,2.870520224511273e-05,21908956167,2.870520224511273e-05,21908956167,412
5bkKP6TrFUGefQ6cZTSr7HGstuaUoC12GSMP5UDBPGxf,5.016472740453296e-07,1.7180690823394648e-07,235,888723012755,13668651,219,1.2444648937684829e-08,13648651,1.2444648937684829e-08,13648651,142
5zk2dbkVaXXfPdesDxmhRUodbVjgSaE6pSjcGpaNLBMV,1.0141101718362425e-05,6.7062186709351045e-06,336,320160084344,261133657730,336,1.0003995399e-08,10002000000,5.971864740319653e-06,246054842625,32
ULTmHsViNFkxkwWkgaQVvrq3MQWn5y87rkhmep3pump,6.0132371545802466e-06,1.2739908364129616e-07,51,699674984071,1300376,44,6.121117392993374e-08,1246841,6.121117392993374e-08,1246841,1549
G6CVtfSA2H17S3p6Get3NRgDWd8HmeKz1NN7XxmEaU3N,0.010191177212792286,8.128121380368565e-06,536,410028720422,4103,536,1.7691566808058988e-10,17,1.7691566808058988e-10,17,1568
5tG7ivmrNWDfjqZLW3x87o6V1egZc7nPTqp7Hdqrpump,0.00040140581530404137,2.3161386686992794e-05,2,81005360284,19818675512,2,2.3161386686992794e-05,19818675512,2.3161386686992794e-05,19818675512,296
FG65sD5Wub8ysTjCoUebr45vfxPKPq1E9VxsKsYXpump,3.5045335470128745,2.0040893871249155e-07,666,605422848803,146485309,666,1.9962278781630736e-07,146033743,1.9962278781630736e-07,146033743,848
3MKCzKVYiSmXowXEARE2TikLmeonGmrZbmPDoAZtpump,0.8451424966294666,7.034937810658498e-07,1261,297367005904,273621277,1261,4.188774873903161e-07,211007408,4.188774873903161e-07,211007408,880
2ULp238pHg8kKwQ6Mdg9utHRKRnFpXCAfbXtCoHYp97n,0.02271357408294208,1.4636142237603776e-08,69,18468785846,15014545,69,1.5058715079918077e-10,1506007,1.5058715079918077e-10,1506007,1164
BsVXtbUMCch1Pozin5mYfT4qMtGnVQ6Er4Q5X5TgfUTK,4.0170063034075535e-05,3.8957574097175235e-05,210,899180574599,885620055763,210,2e-08,20000000000,3.633507662431192e-05,855241655053,359
F7ZrXjSgh9shkohrVp5C61AhRhUje1J335PoV1zspump,0.0005852421972963676,9.694293736445561e-05,415,98292610686,40352446912,415,9.538946845229677e-05,39982186154,9.538946845229677e-05,39982186154,126
5BuSkrJahsq5krh4gjcVn5ZsHdxAZ5CwcxBejExbpump,0.0007903304199539013,1.7890358678660933e-05,57,113772034485,17308780258,57,1.704492547996475e-05,16888369527,1.704492547996475e-05,16888369527,565
JAKo1fZG77EtyB7Q4decVgipBHYH1yNke9MSMpSgpump,0.0010821379258035332,2.9509898492977327e-05,360,133609537292,22449606924,360,2.8335712372892262e-05,21994250055,2.8335712372892262e-05,21994250055,170
EC6S5QqJoebBaHeT6ULpfpnXGZnQjdy6eyr8MPviABUQ,4.313449847630674,4.284140555730357,1857,2085291982725,2078205847661,1857,1e-08,100000000,4.281297377807315,2077515267661,19
GHVFXofUGwap4W2tNRsQ7VAmcCrEvzSfSbKk8JQxpump,0.0009222402103049651,2.494411391179549e-05,246,123578461895,20448972210,246,2.494411391179549e-05,20448972210,2.494411391179549e-05,20448972210,327
JDUwyoAvvCQT3ybdubP8ZjDqJZEtRUeagTPrBSNv4DXh,6208.670152150773,3.9361166231805954e-05,1196,293937747880,10032,47,6.9022539234785174e-12,4,6.9022539234785174e-12,4,1068
CyAcEkbKgTUumXvgKo4S9PpeDbJogPApqgCyZZebpump,0.009080376047370891,5.273338310501228e-06,298,386558469831,3990,298,2.133231488436331e-11,8,2.133231488436331e-11,8,964
DsKhRswTVEPYCSa5XoSirmq2S621qvwKvbYs64Jopump,0.00040348694067717607,3.141421588650401e-05,7,81215360326,22993931058,7,2.9532914358204922e-05,22293931058,2.9532914358204922e-05,22293931058,324
EAkLEbxN3qeQUkfoN4wBMHchNxM3SXFvaq3Ad8AR9SKY,1.2381731131409128,3.960515634637999e-07,274,358867803762,207404811,274,1.1858474470894214e-07,113185970,1.1858474470894214e-07,113185970,2351
6GkDs7356BZZ2mtuuP3fmPy8dQMFRYiUxbud6uGupump,0.01798218563256129,1.7181353560134594e-10,1512,402001444465,15,425,7.575104157985176e-12,3,7.575104157985176e-12,3,1584
B3eWzX4r5UoiAQ8RpJKHrwNfDxas8KfjSxGa7MqLpump,0.0005457901353843042,1.8617265235880136e-05,26,94477066669,17525740635,26,1.7251695715284615e-05,16851181578,1.7251695715284615e-05,16851181578,858
