token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
ExHAXzS3V91xgSeUa4KyUmrvBvYWbcHBRn2Ye6Fmudbk,0.0008238503093575374,0.0002333731568161243,627,299219783584,50066212,159,8.903604090418207e-06,50065001,4.5685056313908825e-05,50065001,717
8yWaHqe99pz65zdaieu2XTRkQHQUUm8Tr94B2gozpump,0.0007611434860338138,7.078844508284746e-05,197,111786492827,34243755212,197,7.078844508284746e-05,34243755212,7.078844508284746e-05,34243755212,211
863MmKrPv9i7eKczBhF9qRnEhRMFq4jNpjSSftNMpump,0.0005128452681078,0.00045352248841416874,169,91728789697,86847535731,169,0.0001796329460415656,54517476404,0.0001796329460415656,54517476404,53
7CjVWYm6h4oDBZn8QUGyYMbxzeZvysN8yVk6BkKSX84J,6.622208753651352e-08,5.630818610324418e-08,55,31545788811,29101888581,55,1.5e-08,15000000000,4.885951457567599e-08,27106315498,1193
9FekLgW7m18NV7eNgHjWyTdozawkp1aMf6y41zUvpump,0.0005441868877521677,4.795282190301506e-05,380,94645335050,28272939121,380,4.795282190301506e-05,28272939121,4.795282190301506e-05,28272939121,111
AV59tXkozciceMWETy7BtNa4frNMsXDUStXdBXTpump,0.0024390172416959895,2.3818543429443966e-05,77,200091069401,19949392919,77,2.2939295065709793e-05,19559365877,2.2939295065709793e-05,19559365877,300
4SK3GUvHFJrqUBzFTSAi8XhBvHDCfPgdU1krqvBPMf2a,0.009052644636891542,5.679598151365858e-06,1227,300067357530,3042,40,2.2782818880324814e-11,6,2.2782818880324814e-11,6,864
CL9b5go6Fbg8vybvNxkUbL77GwEvfc4hCE2pWPrjCASv,70.88636379744143,1.7775581872135664e-06,1513,342722992365,3667,84,1.2312218128046302e-12,3,1.2312218128046302e-12,3,757
2vACo4ZbHTCtsFtbACjNcLC4msRS2GGWbnAbTcmxpump,0.002380974175792713,2.7385750953729057e-05,397,198789573405,21465239034,397,2.7268880754449923e-05,21419017576,2.7268880754449923e-05,21419017576,272
5XRdpxP32LZt7SKjnxgLYt9uKtqG7BtHuJ27j6mypump,0.0004118671998711272,2.7164608441232607e-05,5,82055459219,21501955996,5,2.7164608441232607e-05,21501955996,2.7164608441232607e-05,21501955996,407
DasgoXdfRqwBz7nUdiui1PVAujV6xVk8z1wMvLJRNLWY,1.335421298724506,1.046211891922304e-06,89,372623044951,339053877,89,2.762762564741491e-07,174028480,2.762762564741491e-07,174028480,1373
