token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
B9GGUyMsibwoJcYRiZ9yxJtJ6a7WJrmjYN5SSWB88fSR,1.6689893860224627e-08,4.2581560090910235e-09,110,4093047562,1692880,110,1.1521115210462733e-09,491134,1.1521115210462733e-09,491134,1043
2Fcug2UuYSDVsSVzuR47vxpZ7nc7LkbJG8Me7B7Vpump,0.0005085617210511469,9.197884386671463e-05,183,91394798214,39643759440,183,5.812580972732137e-05,31403015858,5.812580972732137e-05,31403015858,99
4VZFSPqczTezcYcwHvBuX1p3btphJAA8tiCZor8JSnhy,2.0645731396328912e-07,2.1793674171679915e-08,140,421268831243,3744101,73,2.7785256381396885e-09,3736861,2.7785256381396885e-09,3736861,1408
BPNacxabePuqb8yHmniiYcSktMRNhe2vNBFQfGekpump,0.0005306762654095937,2.0311812997279635e-05,47,93209171805,18350296410,47,2.0311711247255755e-05,18350204486,2.0311711247255755e-05,18350204486,733
5ppcTSZDbotjmaB9ToLZXw3cJkRvtpn54gqXz1ZCpump,0.0010068807636293728,4.8646910140856006e-05,682,130603033452,28848089577,682,3.64061550472622e-05,24941404911,3.64061550472622e-05,24941404911,365
F7WNjDbwGPPNw5wH3GkhRs2AM1YzoKiQH6xFHvxd5CCq,0.00017821000583729933,8.651053473305118e-06,128,11051990000,2141810,9,9.574515385047742e-09,2124834,9.574515385047742e-09,2124834,1000
pDW2oC9JLAS1LcTx3AYVHnpNzFU8CwYiiCqceTGpump,1.4377405238240662e-05,1.2349696847454116e-07,208,875333254421,2559763,70,4.177735227540214e-08,2524173,1.0888794111403974e-07,2524173,1267
QPPh9Gc7kTvXiidoLyuxnnB918337B87TDAERMoBwnv,5.116661882096378e-07,3.8294899755848935e-08,81,30466538287,8484298075,81,3.2472658230182e-09,2423140296,7.80792134090505e-09,3767678781,226
ZwCpcfwL8qSAHq8vZRtzSa4LJpxpCoNgzhRatLtpump,9.323501945577927e-06,1.8031757181710676e-07,99,837863534830,4672240,89,1.8031757181710676e-07,4672240,1.8031757181710676e-07,4672240,776
vyNaH6jJUkadp2JiUNqRiomju3JaJ2ocf5DwLoapump,0.015929363839914154,4.504172876710237e-05,3,510845265115,28607175525,3,4.504172876710237e-05,28607175525,4.504172876710237e-05,28607175525,288
5pNWoaNyUnKSaaJXtwEhAwVATkmnWUuJ7HDF6VxPpump,1.2128712420163081,3.4934373772272534e-07,297,357034478143,200270474,297,2.6458279116958205e-07,174260474,2.6458279116958205e-07,174260474,2065
8jQGD72bKsay99VdcnrPjwXLbqET7ur6u5Dna5p7pump,0.0009361676420592616,7.699191452362346e-05,420,124469230706,36532516713,420,6.268611183286609e-05,32934405259,6.268611183286609e-05,32934405259,52
CVXvfZhSHiCQNQ3AVeac8uhibB94PnZRsq5SScVrYSJp,0.03884488298792529,0.03855693116201325,13,753112850000,750322036090,13,0.0365,730000000000,0.03853708351308353,750126881137,1831
F9cJnebfhgpZcrssWc3k4rTaYN9rWsVq9HngWqZ8pump,0.0005726775318242489,2.0951113514981062e-05,240,97166231563,18802358813,240,2.0951113514981062e-05,18802358813,2.0951113514981062e-05,18802358813,285
GXJAVeifcyXpWv4eR83HrXbyg7DosJugDvADmrHTpump,0.0013718239700734787,0.00023698984811350228,1185,152171215286,63878217228,1185,0.000137632753641975,48540393755,0.000137632753641975,48540393755,70
gu3FDrknnrt9xVZQy5bi6Jv9eDsJ9NDBd2BVvaB6SUZ,1.2334034329941605e-07,1.2334034329941605e-07,324,953254360452,953254360452,324,8.159051225194396e-08,775055000000,,,37
24mga7cVQtPSSPZZXyhb2kAB6qLMPV6XsLW4dL7w5gYj,3.0790738574378187e-08,2.9962196644887446e-08,26,27328429927,1107277,26,2.581439789690722e-08,1107277,2.598023013564158e-08,1107277,1123
5BEwR4xxUkYrXnRBKAd9eGFCmLeityjVdkNUe1Dzpump,0.0007453104794638852,7.746883610243404e-05,58,110506402065,36020075004,58,3.0034982859786906e-05,22395269451,3.0034982859786906e-05,22395269451,374
BecNfHYubsGvRjKxcze1Jhpc9jBKHp2BwJ3vcgFfpump,0.0005968510594587622,1.787949587641212e-05,249,98918400620,17163178920,249,1.7063024081696732e-05,16760227817,1.7063024081696732e-05,16760227817,717
DqTvs5fi9JmMAgaDosVnrG8L6yQ2tJySEYzcbymiR3uL,1370.0676528095398,1.7726496729047134e-09,2850,269567870267,518,792,2.2838012064207355e-10,77,1.7726496729047134e-09,77,31
Pr83ELfkZcEdKFi3sXAgPXvU9BRXVvQ9kV4tEYCpump,3.6267029417703675e-06,3.6230397576334947e-06,37,749816255544,749438034924,37,3.621394389802416e-06,749266200000,3.6227900826990936e-06,749412179107,1053
12BxMZiy2RPLiCSpNxYUspzz3npEoDAksk6owheopump,7.557559591799305e-06,4.773378406482491e-06,209,814814570420,15615061,203,3.5621087463752076e-06,14812064,4.553456026072007e-06,14812064,62
3homDinAH3rTXRCF1W6mdx4DnQTnBZa1ofEzgwQtpump,0.0013066931488485858,7.967864512091451e-05,209,147050198800,37506338301,209,7.907813191508246e-05,37364557620,7.907813191508246e-05,37364557620,55
ESG5smNY1ceGRwb6kdxojyPQmSG8aVjWpzBw3R7Npump,0.0007364142869608979,0.00015720211210903094,1025,111123432783,52021728042,1025,9.717302387783207e-05,40775886681,9.717302387783207e-05,40775886681,60
TrNhCshPtHwJcdhDWqEkTzSPBH9aXm7hERMocqRpump,3.970971697441717e-06,2.791500101056717e-07,101,718156912227,3002779,93,2.0199878463361416e-08,2906221,2.0199878463361416e-08,2906221,851
pcZ4LPWMaCD2xa7dnWWtSj39oiCZdMHyWmXGTTcpump,0.0001358763014028299,1.5418917395729128e-06,49,863224590515,1638423,31,9.285842652049374e-07,1328423,9.285842652049374e-07,1328423,1868
3E5NLE21faVXYRBSp7dMskKKdRK8iCyCFf7WKZKipump,0.035690600974029235,0.00874204085761975,1509,383721547376,115272,1008,2.651384056410058e-12,2,2.651384056410058e-12,2,787
5mmpJkdUejnF57oQnwAwgTiEC47T41uHmPpBudHyCEwX,1.1293285528594579,4.2364631931949246e-07,164,343508059314,215379028,164,2.621599312732893e-07,169339897,2.621599312732893e-07,169339897,2134
HXms6F6HZvHatrJC1Jy3aiChTTmJWts9A7K8ZdTovefY,0.00017774078713935843,7.662135398033307e-05,560,68684832647,12655200,114,9.131194263208058e-07,12644817,6.081738793937559e-05,12644817,1788
