token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
6o8HLZjmmkQEW4fYAsB5ieJahzg5MYDqt28Gr6Kberg9,0.0008158115516013596,3.8494835128748674e-05,72,115869713903,25314023976,72,2.218446493241105e-05,19199741901,2.218446493241105e-05,19199741901,639
5pvQp4cph55hN4k2o3ViGY1dCfEof4R9w9FuSev2pump,0.0004113648813698847,1.8481383293107317e-05,4,82005359083,17537000690,4,1.8481383293107317e-05,17537000690,1.8481383293107317e-05,17537000690,823
C8yYrtA3Hnc4f8u7mjGZVbkjyZDawKhRA6r7Jfcf1VbJ,2.9414750258832098e-08,1.9019019172053024e-08,42,33283796480,26869122989,42,1.4932356308152468e-08,23597000000,1.8700709167112162e-08,26619609696,882
BbfXVDZAcG7XqnhknzvUK1eHPT1jTTLLkpnKPtfpump,4.64049574950721e-06,1.5191724892687814e-06,174,746961381582,7862816,165,4.949816614677556e-07,7624115,4.949816614677556e-07,7624115,443
44suAwYGBkcVeo1uLEzVxQgwsc2ej3pwBakfp3UjLpys,0.012313729992716547,0.012313729992716547,500,546200132717,546200132717,500,2.4e-09,240000000,,,160
FbJBmoNmTsePu7wJadfCB3JHk3XSBAARTjvgzuinZjan,1.3482501260972215,5.7131586182850636e-08,310,1274928276185,264277337,310,1.2e-08,120000000,1.2184854103912026e-08,121638197,591
HLJe9Rq2B5MCZXgMxfY2QY5P136ii4hn71YXAbq2vPew,1.879298625710204e-09,1.879298625710204e-09,65,734707914,734707914,65,5.479415552099939e-10,386276612,,,508
5faAMHpFXtpbXJDFupnCfT5VKU6Q8p7pvtVgtxxApump,0.0007633032257448691,1.810982624270774e-05,18,111776801362,17290194605,18,1.73637178025242e-05,16888358944,1.73637178025242e-05,16888358944,1261
Ga24NJYQGBk5uB9n9YBwi9CgT1QFDvVgtwKwBqXjpump,0.0005281959796263006,0.00022761421742859144,64,92979644130,61620401846,64,0.00016386086016451779,52251601750,0.00016386086016451779,52251601750,60
CfH6EWK9BMsYuebzde854TMpkQ43Yjp1jq3Yv289pump,0.0046252860643719055,6.873023749060502e-05,316,277567432115,34352660626,316,6.873023749060502e-05,34352660626,6.873023749060502e-05,34352660626,252
13vPYv1YSRHtDxnZXaTX9rW74fC9NxjYkyu4skCapump,0.000528965175727091,1.957133222263574e-05,5,93005359075,17973837538,5,1.957133222263574e-05,17973837538,1.957133222263574e-05,17973837538,827
BpyoeLxFHsVK1AaGTvbd8FUzaoDuskwpBLrVi4fdsThd,0.00020975266618343693,7.535055878794418e-05,580,100439521526,16229905,89,1.3794450054985102e-06,16229084,4.421086295239345e-06,16229084,1412
8v4e2KFJmqVQ2KtCMhdhSz1LikKqWHy8hex4CcNyFmW3,3.1662452447963546e-07,1.7754585733197615e-07,224,110100648055,82745822638,224,5.9387448006635773e-08,47490000000,1.6098099599275563e-07,78714868824,148
Dt6cKjVxj8ZLTu2vg4uqqXYMkr4qGxxCcypcrj82pump,0.0004830531483084269,3.740830512212548e-05,64,89038037800,24954081582,64,3.740830512212548e-05,24954081582,3.740830512212548e-05,24954081582,536
F2mU6aYnoomQ8KgmYSjQdZC7stCFY6LTJCc1wCVsdb33,2.54583876329284e-07,3.8479398773677615e-08,44,405914082702,1082915,39,1.1538157382320099e-08,1044435,1.1538157382320099e-08,1044435,1258
VjcCof6uGpNCj4oKz96c5kWzLYBqd1DirxnESRBpump,4.0632841781940905e-06,4.0632841781940905e-06,88,820122411572,820122411572,88,3.866603188738582e-06,800000100000,,,669
14Htp9EG6DkES5WLcxpRFzM2P31yrpKvPifqveFepump,0.0006055474078032838,3.6972472840111464e-05,665,100852141424,25201595728,665,3.6972472840111464e-05,25201595728,3.6972472840111464e-05,25201595728,180
13v7nvkkd1PpMJ6meoscLKeLRRZLznLfFhXpzFTKpump,0.0004014056549557393,1.8461485715454373e-05,3,81005359066,17416929480,3,1.769555858563324e-05,17048285124,1.769555858563324e-05,17048285124,842
41McT1GbqajPmuatLTbHV9UUXVcwdkpYn7YbiHMfULLv,0.5944734813866545,2.7540289636519467e-07,129,248641672297,171849846,129,2.01661168389046e-07,146659444,2.01661168389046e-07,146659444,683
4ZUsfxZ2jy2smeB6DV87UtfpoamvTx4sfYohv6B43neb,3.763646512761519e-07,2.1793666356499037e-08,111,43368697022,10645549792,111,5.102040816326531e-09,5000000000,7.162469031668349e-09,6062810406,154
BYWpXiY7Axr4iqKXMR9kkCkipXH6scVVe1SP7iLRxTif,4.906606602634958e-07,8.899233527845372e-09,6,4067365705,555440825,10,5.3287849642309015e-09,426478379,5.3287849642309015e-09,426478379,417
13ytAVAV8dkKqcL7AkHCBvWEyMwpcnCV7CQipvk7pump,0.00026677374571095706,5.566010876187018e-06,36,20695232088,3014019007,36,2.5e-06,2000000000,4.423260692171453e-06,2680228132,943
BpBHdYW5YY2hM6f3mJk197U6LTpQujCC43iaVMhXpump,0.0005219473354651692,0.00013376957390426718,579,93345034587,47599673051,579,5.042306986878629e-05,28971264193,5.952575013013048e-05,31724584397,112
EaKBiRd6k3ckdq21SYPnYT7MkppgSzZ6gh7Zkx5Hpump,0.0004120266955980798,3.0050320199401504e-05,27,82117129146,22417409329,27,3.0050320199401504e-05,22417409329,3.0050320199401504e-05,22417409329,243
BsysuX2xCsnrZtpTrSbaeQHc319MGZ2LizP5F1LmH9t8,1.724517120028913e-07,5.0789231120353075e-08,478,34382916943,18843645825,478,2.236378073770492e-08,12250000000,2.258495629215743e-08,12532298109,72
harinKy71jzG3XCPBBf1XFYe3fg2ZLrBA1VptNGxrtY,0.0037756917836178337,0.001115949747326521,65,150844172333,82072768169,65,6.673326662499996e-05,20010000000,0.0011132347644598212,81972768169,2045
EGQnHynP6QsHEQwDkJG5rtW3hgLiGjrkWP8rYg8qiAx4,3.189986654225216e-05,5.002746036501681e-07,45,490028103330,41390138,45,1.0452220297612013e-07,41366994,1.0452220297612013e-07,41366994,1175
EnJpcEjdbR17j7Qkfbq1ftyhWgiqMm23Y2w1suAGpump,0.00048297700286294463,2.2027095395128413e-05,17,88879334175,19109287255,17,2.2027095395128413e-05,19109287255,2.2027095395128413e-05,19109287255,510
FpstcFJpg3iTeg2cgo1KA2fbfdRgQfHKutAwQRCZJSny,0.0856121642937267,3.944536122826442e-07,127,94324372987,206771280,127,2.6963931178103046e-07,170869953,2.6963931178103046e-07,170869953,1582
6nJnsyx7zYMxmRTvfYWkwSfR2USMBLMUhJrMYGN4NJZy,9.94254433376185e-08,6.441515860464521e-08,811,123641176035,99542211788,811,1.1070215572224834e-08,40807525417,6.432623307418868e-08,99473388939,53
FWpRxuLDW65MJTmX8VSUq3RuSQvYsz51rp8npCDP7qdJ,5.049586195379448e-07,4.123060506291481e-07,239,201499374345,182148761393,239,8e-08,80000000000,3.8247110063649113e-07,175413823138,154
