token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
QnBU7i84QS6AgZ7y5AD9y466R559r5j9g2eza51bjBV,6.823780582051389e-05,5.8554437127487585e-06,31,9399770000,940044,5,7.090421500570097e-08,829923,3.3002881591954255e-07,829923,1712
FKjKzTSfbL37Wu3rwL61QiswcoUPfDPHvSnRMRScZsst,0.002763589378719085,0.0006002602477577853,764,214122002820,100684021043,764,0.00021455670412303074,59907211768,0.00021455670412303074,59907211768,37
91UeQUkYZbKr5FeHwMybbkLtVweCMvfqn8HWVka5MggE,2.710057101540157e-07,2.710057101540157e-07,189,767046339636,767046339636,189,2.2586157983916925e-07,700169900000,,,47
AiV74ywC799AqhS65yCDiPioZnkFqxRThm5T1hhbpump,0.0005881214115147627,2.6184891893500442e-05,229,98491286087,21085417225,229,2.6184891893500442e-05,21085417225,2.6184891893500442e-05,21085417225,424
8XPGwrxDnq6euMLCuMMN3KMNu26dojx2oFa35w4n9U4x,0.15505464184558795,3.2498705370315945e-06,1170,129172263878,602759628,1170,2.416626389560174e-06,500000000,2.9347876941506866e-06,572759695,884
4B7uhNDTgbSZuJU5HbiwxEmZbWmRbsDaWzpg65Wj8Ggr,0.453119581435884,5.84398767005338e-11,2450,33409981434,14770,173,6.128704943298726e-12,4779,6.128704943298726e-12,4779,319
6ta9ystSL7a4TiqPpnf1j1QEmUSrjWZgdKrEZiX8g3MQ,2.2935097324768002e-06,2.2935097324768002e-06,70,99494216173,-458525989,15,-0.0005000913016459324,-458525989,,-458525989,428
BzsoaXUJcbbEWC2wrMatCP93qUjtQ5fUxGFKurjp1YhS,0.08459209742673815,9.510344465030192e-07,109,93763318235,324252828,109,3.854936066347423e-07,206337877,3.854936066347423e-07,206337877,972
2SR4BdruksHgtgMeSByKWZ3bdHEYe8bNVF9L7FDEpump,0.0005893826957951974,2.2022912990089434e-05,56,98200330824,19168437634,56,1.88581163291292e-05,17714180351,1.88581163291292e-05,17714180351,205
CAfuvZHVvCMhk7pkxB87pvwbMpUwJLwAMZtALeGApump,0.006214215167967788,0.00010187747346138982,419,319800632261,64330578,419,9.664896459158406e-05,64327468,9.664896459158406e-05,64327468,979
DJRotK6Pg5zcetsyzoKfBuWDHY5ZpQ3GchNFoXqj2fB8,8.858989065385806e-08,8.858989065385806e-08,198,759592010954,759592010954,198,7.528697849462365e-08,700168900000,,,49
28zCyAYtLrumBCAMHKiXnt3vMnGQ9ng9djRQkkz7pump,0.006168599088933522,0.005000683030668666,556,319715699619,290001037515,556,0.00038281892416751454,79105359153,0.0014130759729299423,153127059897,43
EPaLEgizwaxZ7oqbLPmatiesUjjQxvSf8GsL8qUeQqNF,1.1035141215807325,3.831989703077984e-07,231,339667871794,207015975,231,3.2652254681569946e-07,191058651,3.2652254681569946e-07,191058651,999
4A2bqiJfAQHuKSznjbxtjd7F7fS5YNitdWhdttmAGo7n,4.0588637658907253e-07,1.8587152127091707e-09,357,6110070000,1092599,9,1.1343937095179719e-11,1088035,1.1343937095179719e-11,1088035,1164
8xrkxkmtkQaPVwhaFjXcw9iGDWWsZ9ZXK6Zwmd6hkdaD,0.14590314364377072,3.3991117219875166e-09,280,1711491092976,263356278,280,2.00000000002e-09,200000000,2.034324314281235e-09,203426150,1346
FJCUz1sDYLjCxMs7w1AkAM1N999SmmgYiFZqiTYbMJem,4.050835735561235e-07,4.050835735561235e-07,263,525021097957,525021097957,263,2.3530586779375e-07,400010000000,,,35
12qArJSpAgawLDdkQKvxRbFfRNd1BVTsV6tSfCzHpump,1.4014831847856865e-07,8.811547636197094e-09,245,95177020845,5135754,238,4.72435337377998e-09,5134504,4.72435337377998e-09,5134504,1365
7uMSxLpz9siGRNUfzaYz5wn52ihHq6Gywsdy4T6Xpump,0.0007426421213222653,6.915704691203214e-05,289,110517558588,34519579234,289,5.425103428644438e-05,30558595510,5.425103428644438e-05,30558595510,76
