token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
uFFmPmaJqib6kD8LFYWH7TFGSN7GdEz9R3LP36ipump,4.8565349038360445e-06,4.8565349038360445e-06,242,901734458690,901734458690,242,3.910111152736747e-06,809001000000,,,42
HUahHKa9CZTUGUyLsjGjDfgGnMnkBSRBKd4aPHqbg44r,0.2763139459841356,0.2697229425730229,511,527077807951,520791306885,511,1e-08,100000000,0.26920201079838435,520287517248,315
C8tPV3pJkhX6ATpRapE9pjqYDctzfHTyaoD8SDDspump,0.0004224615455329942,4.85865960972014e-05,3,83105362489,28441151357,3,3.267615479458002e-05,23300085900,3.267615479458002e-05,23300085900,164
DJioo66Hh2y25kEffysByvjuTjqD8uU3khduohuczVLv,4.4348934019409846e-05,3.038249761885674e-07,63,366002471972,17496504,63,1.7723258384390267e-11,15869027,1.7723258384390267e-11,15869027,933
Fkmth9326EMCBBcRe4d4aRo9a7vpGjFsqDeqPNqtGKUn,4.509088866864302e-06,5.366841273902617e-07,234,18359900000,2383275,12,1.3987763314694727e-07,2183275,1.3987763314694727e-07,2183275,1170
575gqumKzeaxqa1TWYBBwpBYrDTGTtXqvNaKaoqpump,4.125286871869778e-06,4.125286871869778e-06,253,761948232981,761948232981,253,3.286621544231353e-06,680001000000,,,31
CiUcimT8WwQwwDHKjJADej9Sx8uSfdDiUPFyZ7vaSQ9o,0.032884679810047945,1.8750007062431256e-08,507,185169661175,141864976,507,1.375022552151877e-08,121464976,1.375022552151877e-08,121464976,913
oLMexoCsNsxxKybQvXoQA1mXC73UrdRhRyiCZDopump,5.26399573473291e-06,1.0976280388305485e-07,121,756862122817,3955006,103,2.7810147932552242e-08,3933029,2.7810147932552242e-08,3933029,1559
7sNXKPDhBJrZdU4KLpL57mk41C8xiCEq7uMMQ793FFnr,9.687326330454416e-06,4.237773739010997e-06,118,24177034908,16037977730,118,6e-07,6000000000,3.106021097304936e-06,13720824487,230
AQ2b63Nte8eKnaahLhZuqdiJxtUx9wgEP2BLkhKJpump,0.0008156315825098028,0.00019130103158682593,303,115830288993,56679535951,303,0.0001634612092437726,52352305911,0.0001634612092437726,52352305911,60
BoSQkcQzdMyFaXbRgkBBPubfcjFMx8RqMGo2bbqd8vp8,3.645682651951448e-05,2.919515500401956e-05,6,11200250000,10024699867,6,2.9069767441860467e-05,10000000000,2.9191812204741182e-05,10023717139,1769
2jyvFAaBoVu6GrSqvUFNkB4tzxHNpLuskc7csghkpump,0.2651435601960107,3.098972089176567e-07,96,165981829825,182145427,96,2.2281784519336637e-07,154126305,2.2281784519336637e-07,154126305,973
