token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
E21P3EC9xAouWai23CJSGdMy21hBwzVo1hhZ1dH8pump,0.0007100562235832266,0.0004178174743351424,41,107774258581,82732606091,41,0.0004178174743351424,82732606091,0.0004178174743351424,82732606091,942
9J42GMW59ag58QoQEbhHtJ4Z9gJzKPt5hma2YQ4mwNsT,4.864247219795654e-07,4.810971086430524e-07,309,917208581217,912215705643,309,3.0000008322917246e-07,720000100000,4.704327617102378e-07,902025093456,192
GjWBpdaGuNeuKSJiKu8XHRsw7psPEFoGiPQ4XJN523cz,5.534157407762374e-08,2.8899926459663876e-08,251,17503038978,12669919341,251,4.5636317727272725e-09,5010000000,1.8264197259567004e-08,10062189450,149
GfJGHer5JDFfeRwLLvWsQMU4UYYP1utwWFGwYwnT5hXv,29.42837846833154,0.0029399277636237686,1262,271734241659,106314,38,2.3667135933639986e-12,3,1.0394111213493454e-05,3,722
bJR8htPojT66XZhyhMd5qLNfExFfhfe8QxfKHCVpump,4.741658359246505e-06,4.741658359246505e-06,248,869274789034,869274789034,248,3.72257014477789e-06,770100000000,,,61
F3Pgd4dpRVLXNcTVAdqskN127RuF5B5pvoMtn8NcGmfy,4.830219008391498e-07,4.506780408309275e-07,193,844405013805,9472854,182,3.600635596233643e-07,8900463,4.4902351121736423e-07,8900463,500
5ErBXc5Gzopu2yjRXnEdAVtRF69TrosnaV2Jpfypump,5.825636452267121e-07,9.58941395001729e-08,1250,95513971323,7931861,496,1.7685488514784806e-08,7855202,8.784128026026475e-08,7855202,1607
4BBjpGwLgGmUxtT82YFK9xMhcvyy3zgf3HpxTRip1YoU,0.0017570372592390282,0.00018742568515479462,624,171455189900,56527740700,624,8.541852527298541e-05,38136475046,8.541852527298541e-05,38136475046,81
EoyaH5mu714njSykwEriSN5MLX6qUaiXfkRerob9Cv2a,0.0025092057056880063,0.0021399699960625803,85,25742438515,23775763913,85,0.0021399699960625803,23775763913,0.0021399699960625803,23775763913,1679
7KzcAbdoaBCS5gpwmDwULSC92oSLfns9SFYWsvmAp11m,9.303688861258782e-08,9.303688861258782e-08,252,779357973451,779357973451,252,7.231581050000152e-08,687000100000,,,42
585axrwwx2ajLNbePph4PWgvMbxdpHx2XJxfMdMUYhQS,7.992218319522442e-07,7.992218319522442e-07,273,758982211483,758982211483,273,5.954727046839e-07,655010000000,,,35
8BnNtAKbboYLaZfsjMLdKXiFnvdtUPzoBDd4RerkQtVD,0.00013158133453415445,8.166413221146557e-05,869,17499622206,13827681187,869,7.339449541284404e-06,4000000000,5.179586299229441e-05,10997352178,37
4RDVHQ7aHJAzNCHaADaFT6xXZPjPqmEKCzd5kDqspump,0.0007279715923812318,1.9254575996361368e-05,33,109332399009,17931088999,33,1.860511903190798e-05,17613595923,1.860511903190798e-05,17613595923,925
DqvnUCsYLwpBLuqKrqR7cGZ3m1m7xYhe9MFeTjrSpump,0.00045326661798506717,3.415403062151662e-05,120,86175371724,23916630797,120,3.325575576825701e-05,23599630797,3.325575576825701e-05,23599630797,131
AVBeUCrukJ2EvLiKesgtZwZ4zZVW522iVx4wgbcpump,5.361036528086102e-06,5.507303397311585e-07,258,904121266175,15170798,243,4.3077755399384114e-07,15160927,4.3077755399384114e-07,15160927,204
WUniCefnGVW6KnbCwXt7MeMSbTPUsLfwGT8hBpEHNNJ,0.00019269751058679924,1.1309986385795937e-05,375,13583274495,3186099,33,1.3268715630251328e-07,3179479,4.543792209707318e-07,3179479,1602
HgBRWfYxEfvPhtqkaeymCQtHCrKE46qQ43pKe8HCpump,0.00047159229166682113,8.68491749342876e-05,207,88042141273,37995227700,207,8.179954459019582e-05,36848174371,8.179954459019582e-05,36848174371,109
DwRweSAwEbPGusyK4hZdwdyj86RtmG3ya7D5WN2mQzeb,0.06104308104212556,2.627402016755874e-05,1488,264275031201,6819,81,5.336313836226719e-12,3,5.336313836226719e-12,3,1093
Ecna4TyCCFqDAEbqGpxj2NutX89WEexfufhLLZpJpump,0.0004103656042239353,1.8737142270746975e-05,7,81905559225,17686589802,7,1.8737121109272927e-05,17686579802,1.8737121109272927e-05,17686579802,697
