token_mint,max_price,last_price,max_price_idx,max_tvl,last_tvl,max_tvl_idx,min_price,min_tvl,posterior_min_price,posterior_min_tvl,longest_inactivity
GZYWetnRkT1jmjXwmoEgj2xAatyq7SXe4JWXdFeYpump,0.0004694722083076209,0.0004694321085980856,73,87641768460,87638030128,73,0.0003399942721630988,74568418753,0.0004694321085980856,87638030128,627
fWXEGNAFxZRcj23vz13amKiYE6UNv31UhK2BLcjpump,3.987436946963447e-06,3.982809068291589e-06,221,769793315656,769348427822,221,3.470570805944968e-06,718061000000,3.977020333643987e-06,768788427822,111
oJWecHKNA3S8nowcVpLgXab9igxRPvX7zDih8KMpump,4.411364135199077e-06,2.8475145652530228e-06,52,703377325455,17164138,42,2.4727639754904017e-07,16637786,2.4727639754904017e-07,16637786,1668
2xGKYmwM8vU8235dTa4EZ3JetK9G9SzG4s8Ao4FDpump,0.0008311271175232147,1.9070417387836128e-05,35,116612207115,17726931749,35,1.9070417387836128e-05,17726931749,1.9070417387836128e-05,17726931749,1054
4TgoAbbpeZTuHkeH387LqZ58v4H3JV4meJhDXpG9pump,0.0008205588880807333,2.7833225146938995e-05,77,115991541601,21560608959,77,2.7704442507217366e-05,21510608959,2.7704442507217366e-05,21510608959,706
FLrt1fhbtRxcYJngbr54odJM3usRmUCDwVpUXjAmruge,0.0027380801583333143,7.1890124926789826e-06,47,12700192943,1843552,44,1.234093550058494e-07,1696718,1.234093550058494e-07,1696718,1234
APGKe7ZJijoii9jFFKufetKMRmCfK9YBrzpmwdXNpump,0.002054469084337433,2.157634488157199e-05,25,183568157346,19040943950,25,2.157634488157199e-05,19040943950,2.157634488157199e-05,19040943950,888
o9H9L4zX5VzX7iNNWASTgAstv4kUV1gj4TLD2yVpump,4.265832732719895e-06,4.265832732719895e-06,202,790046870359,790046870359,202,3.4171106802803968e-06,707000100000,,,61
BWCrSbrmzXao6ob5PEAEKbkNg8ETJuSRPMzPC8Rzpump,0.0006343754888394596,1.926955410875041e-05,212,102133266500,17945580710,212,1.9062562899781797e-05,17848807522,1.9062562899781797e-05,17848807522,111
6JjDeSbfBLMYHSj6w1vPjNVGn3G3vYCRekzTi8Zapump,0.0007385585689694681,1.8923461715496834e-05,93,109972806351,17658718524,93,1.869314238752819e-05,17545038277,1.869314238752819e-05,17545038277,618
EV4md7bT9hz2pkrzgXtAxBubbtGX69s1zDha3fsxbQeM,4.3216687984449136e-07,1.409311555037162e-07,297,25695655234,14705491887,297,6e-09,3000000000,9.655048792552868e-08,12162667454,190
DkwmcZVsneZxb4qCFeTohgGgiE4yJraAVNHnEvqv5n6K,0.21958485037129633,0.21800760719176437,1170,2103151576875,2095595817640,1170,5e-10,100000000,0.21794651973435997,2095300843187,96
ZgjkZsJhHbxcgpr2tfrXx74zHBRVbi5FNwcyHTtGRUK,11930538.822591512,4.43890624968002e-08,1101,98564220592,4166,544,1.3166676838420687e-14,2,1.3166676838420687e-14,2,718
oqdfeiJDSj3tidZpCdUoHn4BDAAUzYuwBUvrEEgpump,4.362355244158957e-06,3.583632757126727e-06,80,724959557756,19547815,70,2.520348211240203e-06,18870159,2.520348211240203e-06,18870159,1473
H2a6a5AMHA9Y67eG6LvTMqEm8Zuzdv1vqymbeb3rvjeo,0.39550124364148354,0.34691877627195944,1874,631142925187,591177469876,1874,1e-08,100000000,0.3467280610023149,591013643636,86
BcCw9ry4tDdoUyMUu9yckfgVjYirpRSmR2JA2j1pump,0.0004026043836437664,2.337207605851928e-05,5,81126359209,19734510600,5,2.2301169985256274e-05,19154089239,2.2301169985256274e-05,19154089239,398
5pbfXN2zZLc1UtifwafbPNW2fszUmZDyH8e1KG2Hpump,0.0007774831876267262,0.00014994949744748858,314,113038548969,49924361906,314,0.00012429524353913495,45399499383,0.00012429524353913495,45399499383,119
8MXUFDPSogjV9YYuaMfvRc8HJoVJDxLVwbuVhEwFpump,0.0010670035098231067,0.00020848834767272972,4,132134072028,59158121045,4,0.00018724090239681637,56052642745,0.00018724090239681637,56052642745,101
zVzfJFSHde9YACy4rCLZVxKnDBSoAUgfGvmLZvjpump,4.693287820671124e-06,4.693287820671124e-06,200,890251174797,890251174797,200,3.943935233204506e-06,816000100000,,,71
DwPR3mpQ55qKxpPvtYQWxz5Q7WeZTu4kp6jybE9apump,0.00042638204525463744,0.0001871723774803123,64,83515153755,55594271289,64,0.00011460117084620541,43473969687,0.00011460117084620541,43473969687,295
dbSS2eTRbmv42Qxna6NZZnZHJKaBQdAF5qQG93vpump,4.035633303160095e-06,4.035633303160095e-06,205,677842986907,677842986907,205,2.6582890285161912e-06,550000000000,,,147
Crio6tHXZPhg7SBW7FaNpTBJaw7QgynYPGqpcP89pump,0.0006497601241616026,8.063741387300472e-05,64,103150043107,37099345294,64,6.704180206177065e-05,33363009541,6.704180206177065e-05,33363009541,88
D7c2Vy1koAnB33mK5j9YtdYoqoqsfV6m6K2L6DYQpump,0.0019798760677423805,1.8567278339000486e-05,67,180288010778,17870254595,883,1.836034029407077e-05,17770266495,1.836034029407077e-05,17770266495,1099
3tpqWnuzkuedbHRSR9icAezrn9xe5vmPfQcZrmjTpump,0.007662663955457689,5.6719059700513566e-05,38,354411437000,30312134,38,2.4388190320282775e-05,30286002,2.4388190320282775e-05,30286002,1531
2V9eQVpQumMKHa2tzo98Pdb124FkUk1mvVJNPJkZpump,0.0008636156521908934,5.559959248637056e-05,769,120356264220,30609498111,769,5.187779709373399e-05,29562331903,5.187779709373399e-05,29562331903,111
2Ra6nWDnJ5afDtrm7Gpq7VyqDHV6AXUogkizCsS8Bi3R,0.0020318403950241822,3.778864936629361e-07,69,19699182625,269511727,69,5.304119656696159e-08,100000000,1.5426470160576825e-07,171905014,1710
qHudq3f6WTaewNRp89FoSEaJDGutdvgbawjKcgV3MSS,0.0006088615026526808,5.0721582657933855e-05,68,99824309876,29156501506,68,4.3695120505356664e-05,27059138609,4.3695120505356664e-05,27059138609,400
5dQ8skR4hTehmETkG3QoQAPoaByam4UEbCKzPjTYZcEA,0.0014176772234744354,2.900096286238696e-05,1048,154919327947,22390410610,1048,2.900096286238696e-05,22390410610,2.900096286238696e-05,22390410610,252
BnrnosBJ3SWe4TN6ZwEpKr6yu21mRHPjUYVkVz5hpump,0.0011646731612921168,2.909983446046394e-05,241,138761125392,22164852965,241,2.90997689266506e-05,22164803049,2.90997689266506e-05,22164803049,465
FWkDFvTYtbbDdPQLzSkDZZBjBUQ3yZC8azK6s5Kpump,3.865345516792998e-06,3.7930436119016825e-06,128,757853492025,750791100610,128,3.47057032261969e-06,718060900000,3.771623131400212e-06,748641985833,97
dJ9n6vw9wpaAQWBGfKeRnmoG7955jfV5b82Ub9ypump,4.173118258151105e-06,7.989231180568429e-07,82,626474628095,4403138,50,1.2306255637832973e-07,4191571,1.2306255637832973e-07,4191571,1411
oVbTAaV53v3ncJ5KLbPeaeu2FJdG5vrL8pEBTYFpump,5.2955815253720156e-06,5.2955815253720156e-06,176,813787893784,813787893784,176,2.9192846785886903e-06,604000000000,,,81
8f1CTyZoMdhycmxTBZFozbXG8HoHoUtrsXUhxCiA7wgT,0.0006539298931384516,2.682752199571992e-05,61,103570224444,21167764992,61,2.682752199571992e-05,21167764992,2.682752199571992e-05,21167764992,240
9xtHjPSx7p78aSEACXinaKA7HAjSiKPp2cFgFfXVpump,0.0004899158690693722,2.6420482569332436e-05,18,89531850314,21029916449,18,2.6420482569332436e-05,21029916449,2.6420482569332436e-05,21029916449,136
3TJbQv25cbrg5k2aSZirJ2J1U7KMyWrdceD4ib2Fpump,0.016064775069987658,2.1536738883307845e-05,137,514129454863,45012304,137,1.9569809440553218e-05,45011024,1.9569809440553218e-05,45011024,1468
oSz4pTL5dWbnJ5dcTcuLXfXVfwq7jBHhHJqcxDkpump,4.46678779335492e-06,3.688014359310344e-06,60,742608505626,20484719,48,2.996616723054616e-06,20221121,3.419129830257813e-06,20221121,1207
